data,method1,method2,noise,sigma,criteria,value,methods
Author,K-Means++,Spectral (RBF),Laplace,4.0,Fowlkes Mallows,0.4449163892312261,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Laplace,4.0,V Measure,0.006123549537708298,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Laplace,5.0,ARI,-0.0004626922971021004,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Laplace,5.0,MI,-0.00010478969896981076,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Laplace,5.0,Fowlkes Mallows,0.4464976935407813,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Laplace,5.0,V Measure,0.006056536620480629,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.0,ARI,-0.0005252563912371382,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.0,MI,-0.0008325115382205649,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.0,Fowlkes Mallows,0.5534735286466514,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.0,V Measure,0.006163110968783379,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.5,ARI,-0.00023425998374835874,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.5,MI,9.1853899768346e-05,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.5,Fowlkes Mallows,0.553551708901854,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,0.5,V Measure,0.007209208520916352,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.0,ARI,2.649315155901953e-05,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.0,MI,0.00013930172016295638,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.0,Fowlkes Mallows,0.5507642665642607,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.0,V Measure,0.0069477432735676106,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.5,ARI,0.00019519002779847333,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.5,MI,0.00043007472813339485,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.5,Fowlkes Mallows,0.542722758651627,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,1.5,V Measure,0.006518474359169333,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,2.0,ARI,0.00028411517647742966,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,2.0,MI,0.0003378742336989158,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,2.0,Fowlkes Mallows,0.5198149640747761,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,2.0,V Measure,0.006356372204051132,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,3.0,ARI,0.0,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,3.0,MI,4.349110694815649e-16,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,3.0,Fowlkes Mallows,0.5026710471152342,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,3.0,V Measure,4.104804343347847e-16,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,4.0,ARI,5.053888913163903e-06,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,4.0,MI,-0.00036716495818976056,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,4.0,Fowlkes Mallows,0.4399592658990554,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,4.0,V Measure,0.0056639561591649385,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,5.0,ARI,0.00018591254197452642,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,5.0,MI,-7.899946847584875e-05,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,5.0,Fowlkes Mallows,0.4465487806829628,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Normal,5.0,V Measure,0.006113490816160252,K-Means++:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.0,ARI,-0.0008199963252255402,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.0,MI,-0.001102775562910649,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.0,Fowlkes Mallows,0.5551099143472205,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.0,V Measure,0.005894155446272042,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.5,ARI,-0.0004496556258985178,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.5,MI,-0.0002076344751441977,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.5,Fowlkes Mallows,0.5567742300951438,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,0.5,V Measure,0.006859850384611693,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.0,ARI,4.217464510667067e-05,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.0,MI,0.00014915377423252863,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.0,Fowlkes Mallows,0.5632362181328039,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.0,V Measure,0.006525319025428586,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.5,ARI,0.00011180484498058244,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.5,MI,0.0002711628064675619,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.5,Fowlkes Mallows,0.543356901897438,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,1.5,V Measure,0.007197563389365289,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,2.0,ARI,0.00017666211130941252,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,2.0,MI,0.0002215054579822373,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,2.0,Fowlkes Mallows,0.5265939368979445,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,2.0,V Measure,0.004849226269096645,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,3.0,ARI,0.0006426827989773115,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,3.0,MI,-6.294287071531895e-05,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,3.0,Fowlkes Mallows,0.4754297222236201,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,3.0,V Measure,0.006302279602526418,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,4.0,ARI,-0.0003097655011241266,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,4.0,MI,-0.00039852770709209264,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,4.0,Fowlkes Mallows,0.4695166879570245,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,4.0,V Measure,0.0059016612374366145,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,5.0,ARI,0.0011017578086016287,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,5.0,MI,0.000366510397889241,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,5.0,Fowlkes Mallows,0.481660178397651,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Laplace,5.0,V Measure,0.006829659671568265,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.0,ARI,-0.0008199963252255402,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.0,MI,-0.001102775562910649,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.0,Fowlkes Mallows,0.5551099143472205,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.0,V Measure,0.005894155446272042,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.5,ARI,-0.0005582289835229489,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.5,MI,-0.00015511673652767683,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.5,Fowlkes Mallows,0.5559843986327169,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,0.5,V Measure,0.006962599596416852,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.0,ARI,-0.00035639207602279236,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.0,MI,-0.00026174951608572123,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.0,Fowlkes Mallows,0.5583492217191752,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.0,V Measure,0.006545661449315145,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.5,ARI,7.064059956976925e-05,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.5,MI,0.00028581036745635354,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.5,Fowlkes Mallows,0.5637102258045984,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,1.5,V Measure,0.006367891398648961,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,2.0,ARI,0.0003315050564606201,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,2.0,MI,0.0004133932805537355,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,2.0,Fowlkes Mallows,0.5538121976077968,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,2.0,V Measure,0.0064219828663256645,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,3.0,ARI,0.0,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,3.0,MI,4.1094427827223556e-16,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,3.0,Fowlkes Mallows,0.5373677344839181,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,3.0,V Measure,3.6707588189453263e-16,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,4.0,ARI,-0.000534002460504646,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,4.0,MI,-0.0005210180362845313,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,4.0,Fowlkes Mallows,0.4655353937546916,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,4.0,V Measure,0.0057353702843064465,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,5.0,ARI,0.00016826983834098943,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,5.0,MI,0.0006812365123876622,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,5.0,Fowlkes Mallows,0.4740666022180683,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Normal,5.0,V Measure,0.007111733168685359,Birch:Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.5,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,0.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.5,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,1.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,2.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,2.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,2.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,2.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,3.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,3.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,3.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,3.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,4.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,4.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,4.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,4.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,5.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,5.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,5.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Laplace,5.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.5,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,0.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.5,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,1.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,2.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,2.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,2.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,2.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,3.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,3.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,3.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,3.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,4.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,4.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,4.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,4.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,5.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,5.0,MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,5.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Normal,5.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Bean,Gaussian MM,Gaussian MM,Laplace,0.0,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,0.0,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,0.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,0.0,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,0.5,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,0.5,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,0.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,0.5,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.0,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.0,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.0,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.5,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.5,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,1.5,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,2.0,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,2.0,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,2.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Laplace,2.0,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.0,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.0,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.0,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.5,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.5,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,0.5,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.0,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.0,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.0,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.5,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.5,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,1.5,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,2.0,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,2.0,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,2.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Normal,2.0,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,K-Means,Laplace,0.0,ARI,0.4697787048071865,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,0.0,MI,0.6216934666548487,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,0.0,Fowlkes Mallows,0.5766874678960131,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,0.0,V Measure,0.6219873269286558,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,0.5,ARI,0.0302524220863281,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,0.5,MI,0.0960344458981448,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,0.5,Fowlkes Mallows,0.1902712765762672,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,0.5,V Measure,0.09668090563964113,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.0,ARI,0.017446705059654285,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.0,MI,0.056139443425661316,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.0,Fowlkes Mallows,0.1746935473006079,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.0,V Measure,0.056805314986301786,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.5,ARI,0.00778278046121095,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.5,MI,0.015093987211094903,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.5,Fowlkes Mallows,0.15774237121557227,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,1.5,V Measure,0.01577410001471943,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,2.0,ARI,0.002879646658771358,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,2.0,MI,0.004534622041917896,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,2.0,Fowlkes Mallows,0.15232261895167787,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Laplace,2.0,V Measure,0.005220162107285087,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.0,ARI,0.4748621052315164,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.0,MI,0.625428297119702,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.0,Fowlkes Mallows,0.5805578921619798,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.0,V Measure,0.6257191594345185,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.5,ARI,0.17449625583245493,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.5,MI,0.2955537892093024,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.5,Fowlkes Mallows,0.3115638558062538,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,0.5,V Measure,0.2960602978365657,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,1.0,ARI,0.07268001897457016,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,1.0,MI,0.1335596522171149,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,1.0,Fowlkes Mallows,0.21833684884078214,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Normal,1.0,V Measure,0.13416968056365092,Gaussian MM:K-Means
