data,method,noise,sigma,criteria,rank,AUC
Amphibians,Random Projection,Normal,0.0,jaccard,2,0.4151797227756929
Amphibians,Random Projection,Normal,0.0,jaccard,5,0.46881538484384233
Amphibians,Random Projection,Normal,0.0,jaccard,10,0.518211352131022
Amphibians,Random Projection,Normal,0.5,Kendall,2,0.49029069052197016
Amphibians,Random Projection,Normal,0.5,Kendall,5,0.49056293333650214
Amphibians,Random Projection,Normal,0.5,Kendall,10,0.4925992585254081
Amphibians,Random Projection,Normal,0.5,RBO,2,0.28454230524040414
Amphibians,Random Projection,Normal,0.5,RBO,5,0.32720780354973394
Amphibians,Random Projection,Normal,0.5,RBO,10,0.41251578317958615
Amphibians,Random Projection,Normal,0.5,jaccard,2,0.41452177113977656
Amphibians,Random Projection,Normal,0.5,jaccard,5,0.43899265466698456
Amphibians,Random Projection,Normal,0.5,jaccard,10,0.4944065815325205
Amphibians,Random Projection,Normal,1.0,Kendall,2,0.48964269512151426
Amphibians,Random Projection,Normal,1.0,Kendall,5,0.4902491423881191
Amphibians,Random Projection,Normal,1.0,Kendall,10,0.490471400587487
Amphibians,Random Projection,Normal,1.0,RBO,2,0.26828641242590456
Amphibians,Random Projection,Normal,1.0,RBO,5,0.3012137199319162
Amphibians,Random Projection,Normal,1.0,RBO,10,0.3332205251769961
Amphibians,Random Projection,Normal,1.0,jaccard,2,0.40163608699010434
Amphibians,Random Projection,Normal,1.0,jaccard,5,0.42146203551425965
Amphibians,Random Projection,Normal,1.0,jaccard,10,0.4463686192637467
Amphibians,Random Projection,Normal,2.0,Kendall,2,0.4900048955612565
Amphibians,Random Projection,Normal,2.0,Kendall,5,0.4898992646551664
Amphibians,Random Projection,Normal,2.0,Kendall,10,0.490358413590422
Amphibians,Random Projection,Normal,2.0,RBO,2,0.25488597356163367
Amphibians,Random Projection,Normal,2.0,RBO,5,0.26698531209926524
Amphibians,Random Projection,Normal,2.0,RBO,10,0.2752325033236697
Amphibians,Random Projection,Normal,2.0,jaccard,2,0.3886321738974292
Amphibians,Random Projection,Normal,2.0,jaccard,5,0.3980442109104896
Amphibians,Random Projection,Normal,2.0,jaccard,10,0.4037063261186036
Amphibians,Spectral (NN),Laplace,0.0,Kendall,2,0.9798228904211745
Amphibians,Spectral (NN),Laplace,0.0,Kendall,5,0.979915968962505
Amphibians,Spectral (NN),Laplace,0.0,Kendall,10,0.9798555535956939
Amphibians,Spectral (NN),Laplace,0.0,RBO,2,0.9796653790192638
Amphibians,Spectral (NN),Laplace,0.0,RBO,5,0.9798722629257606
Amphibians,Spectral (NN),Laplace,0.0,RBO,10,0.9797434174608759
Amphibians,Spectral (NN),Laplace,0.0,jaccard,2,0.9798310913602639
Amphibians,Spectral (NN),Laplace,0.0,jaccard,5,0.9799376236584942
Amphibians,Spectral (NN),Laplace,0.0,jaccard,10,0.9798978462342122
Amphibians,Spectral (NN),Laplace,0.5,Kendall,2,0.4979046091640472
Amphibians,Spectral (NN),Laplace,0.5,Kendall,5,0.4956215173324231
Amphibians,Spectral (NN),Laplace,0.5,Kendall,10,0.49402768190310287
Amphibians,Spectral (NN),Laplace,0.5,RBO,2,0.5492059662744112
Amphibians,Spectral (NN),Laplace,0.5,RBO,5,0.5152742428691216
Amphibians,Spectral (NN),Laplace,0.5,RBO,10,0.5005213651824787
Amphibians,Spectral (NN),Laplace,0.5,jaccard,2,0.6437732112650438
Amphibians,Spectral (NN),Laplace,0.5,jaccard,5,0.5658637675549958
Amphibians,Spectral (NN),Laplace,0.5,jaccard,10,0.532874869995659
Amphibians,Spectral (NN),Laplace,1.0,Kendall,2,0.49173324104598604
Amphibians,Spectral (NN),Laplace,1.0,Kendall,5,0.4909281963862596
Amphibians,Spectral (NN),Laplace,1.0,Kendall,10,0.4909024332448306
Amphibians,Spectral (NN),Laplace,1.0,RBO,2,0.3635062880219408
Amphibians,Spectral (NN),Laplace,1.0,RBO,5,0.34687824716091464
Amphibians,Spectral (NN),Laplace,1.0,RBO,10,0.34301947627755025
Amphibians,Spectral (NN),Laplace,1.0,jaccard,2,0.4794915354742361
Amphibians,Spectral (NN),Laplace,1.0,jaccard,5,0.4455998174844976
Amphibians,Spectral (NN),Laplace,1.0,jaccard,10,0.43368700700738977
Amphibians,Spectral (NN),Laplace,2.0,Kendall,2,0.4907309435222623
Amphibians,Spectral (NN),Laplace,2.0,Kendall,5,0.4899899309920654
Amphibians,Spectral (NN),Laplace,2.0,Kendall,10,0.48952187445616596
Amphibians,Spectral (NN),Laplace,2.0,RBO,2,0.2680937802902777
Amphibians,Spectral (NN),Laplace,2.0,RBO,5,0.27313958321431453
Amphibians,Spectral (NN),Laplace,2.0,RBO,10,0.2728980774773408
Amphibians,Spectral (NN),Laplace,2.0,jaccard,2,0.3974235108814213
Amphibians,Spectral (NN),Laplace,2.0,jaccard,5,0.3972192038112336
Amphibians,Spectral (NN),Laplace,2.0,jaccard,10,0.39540452405661486
Amphibians,Spectral (NN),Normal,0.0,Kendall,2,0.9798608160820208
Amphibians,Spectral (NN),Normal,0.0,Kendall,5,0.9798986465068713
Amphibians,Spectral (NN),Normal,0.0,Kendall,10,0.9798385088582368
Amphibians,Spectral (NN),Normal,0.0,RBO,2,0.9797295160495689
Amphibians,Spectral (NN),Normal,0.0,RBO,5,0.979852978346353
Amphibians,Spectral (NN),Normal,0.0,RBO,10,0.9797227271523121
Amphibians,Spectral (NN),Normal,0.0,jaccard,2,0.9798589057868344
Amphibians,Spectral (NN),Normal,0.0,jaccard,5,0.9799114784342953
Amphibians,Spectral (NN),Normal,0.0,jaccard,10,0.9798812824370252
Amphibians,Spectral (NN),Normal,0.5,Kendall,2,0.503295993659959
Amphibians,Spectral (NN),Normal,0.5,Kendall,5,0.4982743906166651
Amphibians,Spectral (NN),Normal,0.5,Kendall,10,0.4968060546379578
Amphibians,Spectral (NN),Normal,0.5,RBO,2,0.6220517352884984
Amphibians,Spectral (NN),Normal,0.5,RBO,5,0.5937949632316283
Amphibians,Spectral (NN),Normal,0.5,RBO,10,0.5852497899567335
Amphibians,Spectral (NN),Normal,0.5,jaccard,2,0.7077060544451373
Amphibians,Spectral (NN),Normal,0.5,jaccard,5,0.6268128641503222
Amphibians,Spectral (NN),Normal,0.5,jaccard,10,0.5974966572130086
Amphibians,Spectral (NN),Normal,1.0,Kendall,2,0.4942328259687453
Amphibians,Spectral (NN),Normal,1.0,Kendall,5,0.4929324326512285
Amphibians,Spectral (NN),Normal,1.0,Kendall,10,0.4924194972606574
Amphibians,Spectral (NN),Normal,1.0,RBO,2,0.44742302835172376
Amphibians,Spectral (NN),Normal,1.0,RBO,5,0.42248070667519455
Amphibians,Spectral (NN),Normal,1.0,RBO,10,0.41198203902552694
Amphibians,Spectral (NN),Normal,1.0,jaccard,2,0.5538041245363884
Amphibians,Spectral (NN),Normal,1.0,jaccard,5,0.4968746899809266
Amphibians,Spectral (NN),Normal,1.0,jaccard,10,0.47554737473615705
Amphibians,Spectral (NN),Normal,2.0,Kendall,2,0.4904316019963737
Amphibians,Spectral (NN),Normal,2.0,Kendall,5,0.49011492027304565
Amphibians,Spectral (NN),Normal,2.0,Kendall,10,0.49098857043128513
Amphibians,Spectral (NN),Normal,2.0,RBO,2,0.2932860269857593
Amphibians,Spectral (NN),Normal,2.0,RBO,5,0.2964448991828487
Amphibians,Spectral (NN),Normal,2.0,RBO,10,0.2974353535469427
Amphibians,Spectral (NN),Normal,2.0,jaccard,2,0.41955225268630697
Amphibians,Spectral (NN),Normal,2.0,jaccard,5,0.4123922402758177
Amphibians,Spectral (NN),Normal,2.0,jaccard,10,0.4100481351562677
Amphibians,Spectral (RBF),Laplace,0.0,Kendall,2,0.9798531637358253
Amphibians,Spectral (RBF),Laplace,0.0,Kendall,5,0.9798544059407462
Amphibians,Spectral (RBF),Laplace,0.0,Kendall,10,0.9798901299622157
Amphibians,Spectral (RBF),Laplace,0.0,RBO,2,0.9797749470350229
Amphibians,Spectral (RBF),Laplace,0.0,RBO,5,0.9797471745239389
Amphibians,Spectral (RBF),Laplace,0.0,RBO,10,0.9798253108139016
Amphibians,Spectral (RBF),Laplace,0.0,jaccard,2,0.9798723391081059
Amphibians,Spectral (RBF),Laplace,0.0,jaccard,5,0.9798708308331934
Amphibians,Spectral (RBF),Laplace,0.0,jaccard,10,0.9799043780098031
Amphibians,Spectral (RBF),Laplace,0.5,Kendall,2,0.49251523656800733
Amphibians,Spectral (RBF),Laplace,0.5,Kendall,5,0.4951438210207344
Amphibians,Spectral (RBF),Laplace,0.5,Kendall,10,0.4940941900325136
Amphibians,Spectral (RBF),Laplace,0.5,RBO,2,0.4627314208956461
Amphibians,Spectral (RBF),Laplace,0.5,RBO,5,0.5282338990752339
Amphibians,Spectral (RBF),Laplace,0.5,RBO,10,0.5326776253954011
Amphibians,Spectral (RBF),Laplace,0.5,jaccard,2,0.6049422689268842
Amphibians,Spectral (RBF),Laplace,0.5,jaccard,5,0.6046976058313968
Amphibians,Spectral (RBF),Laplace,0.5,jaccard,10,0.5889016975284366
Amphibians,Spectral (RBF),Laplace,1.0,Kendall,2,0.4902734134326246
Amphibians,Spectral (RBF),Laplace,1.0,Kendall,5,0.49181078486545404
Amphibians,Spectral (RBF),Laplace,1.0,Kendall,10,0.49096189979610066
Amphibians,Spectral (RBF),Laplace,1.0,RBO,2,0.32928709677397644
Amphibians,Spectral (RBF),Laplace,1.0,RBO,5,0.36833844861090437
Amphibians,Spectral (RBF),Laplace,1.0,RBO,10,0.3621049301923246
Amphibians,Spectral (RBF),Laplace,1.0,jaccard,2,0.46342610794355443
Amphibians,Spectral (RBF),Laplace,1.0,jaccard,5,0.4780960942109357
Amphibians,Spectral (RBF),Laplace,1.0,jaccard,10,0.46722692507271635
Amphibians,Spectral (RBF),Laplace,2.0,Kendall,2,0.4902150620011963
Amphibians,Spectral (RBF),Laplace,2.0,Kendall,5,0.4900431958989119
Amphibians,Spectral (RBF),Laplace,2.0,Kendall,10,0.49024463243915906
Amphibians,Spectral (RBF),Laplace,2.0,RBO,2,0.25602061649488334
Amphibians,Spectral (RBF),Laplace,2.0,RBO,5,0.2655610246489982
Amphibians,Spectral (RBF),Laplace,2.0,RBO,10,0.2671645367215189
Amphibians,Spectral (RBF),Laplace,2.0,jaccard,2,0.38877111623482374
Amphibians,Spectral (RBF),Laplace,2.0,jaccard,5,0.3940580765678681
Amphibians,Spectral (RBF),Laplace,2.0,jaccard,10,0.39304853342029955
Amphibians,Spectral (RBF),Normal,0.0,Kendall,2,0.9798685211287925
Amphibians,Spectral (RBF),Normal,0.0,Kendall,5,0.9798542177124471
Amphibians,Spectral (RBF),Normal,0.0,Kendall,10,0.9799047050705876
Amphibians,Spectral (RBF),Normal,0.0,RBO,2,0.9797913922451653
Amphibians,Spectral (RBF),Normal,0.0,RBO,5,0.9797523254622843
Amphibians,Spectral (RBF),Normal,0.0,RBO,10,0.9798538613568094
Amphibians,Spectral (RBF),Normal,0.0,jaccard,2,0.9798854214359676
Amphibians,Spectral (RBF),Normal,0.0,jaccard,5,0.9798701252486617
Amphibians,Spectral (RBF),Normal,0.0,jaccard,10,0.9799081096764177
Amphibians,Spectral (RBF),Normal,0.5,Kendall,2,0.4977604790404446
Amphibians,Spectral (RBF),Normal,0.5,Kendall,5,0.49819099903899755
Amphibians,Spectral (RBF),Normal,0.5,Kendall,10,0.49827190958696554
Amphibians,Spectral (RBF),Normal,0.5,RBO,2,0.5318018043025101
Amphibians,Spectral (RBF),Normal,0.5,RBO,5,0.6023440349965563
Amphibians,Spectral (RBF),Normal,0.5,RBO,10,0.6281187399207868
Amphibians,Spectral (RBF),Normal,0.5,jaccard,2,0.6707001671356292
Amphibians,Spectral (RBF),Normal,0.5,jaccard,5,0.6641589059027744
Amphibians,Spectral (RBF),Normal,0.5,jaccard,10,0.6612539846903343
Amphibians,Spectral (RBF),Normal,1.0,Kendall,2,0.49187249957168555
Amphibians,Spectral (RBF),Normal,1.0,Kendall,5,0.49290198332768576
Amphibians,Spectral (RBF),Normal,1.0,Kendall,10,0.49192870651600423
Amphibians,Spectral (RBF),Normal,1.0,RBO,2,0.3840776694168278
Amphibians,Spectral (RBF),Normal,1.0,RBO,5,0.4396189447021861
Amphibians,Spectral (RBF),Normal,1.0,RBO,10,0.4348232900883036
Amphibians,Spectral (RBF),Normal,1.0,jaccard,2,0.5209734503766087
Amphibians,Spectral (RBF),Normal,1.0,jaccard,5,0.537039960049209
Amphibians,Spectral (RBF),Normal,1.0,jaccard,10,0.521155222310682
Amphibians,Spectral (RBF),Normal,2.0,Kendall,2,0.4896310779640907
Amphibians,Spectral (RBF),Normal,2.0,Kendall,5,0.49072399184239535
Amphibians,Spectral (RBF),Normal,2.0,Kendall,10,0.49059189757132604
Amphibians,Spectral (RBF),Normal,2.0,RBO,2,0.27361575990559744
Amphibians,Spectral (RBF),Normal,2.0,RBO,5,0.2927202269764235
Amphibians,Spectral (RBF),Normal,2.0,RBO,10,0.2979756417712179
Amphibians,Spectral (RBF),Normal,2.0,jaccard,2,0.40571676406360646
Amphibians,Spectral (RBF),Normal,2.0,jaccard,5,0.41563433386304377
Amphibians,Spectral (RBF),Normal,2.0,jaccard,10,0.4181196349413691
Amphibians,UMAP,Laplace,0.0,Kendall,2,0.5053743231828857
Amphibians,UMAP,Laplace,0.0,Kendall,5,0.4937863668596147
Amphibians,UMAP,Laplace,0.0,Kendall,10,0.48682424088708803
Amphibians,UMAP,Laplace,0.0,RBO,2,0.5374658289859295
Amphibians,UMAP,Laplace,0.0,RBO,5,0.5032687781556571
Amphibians,UMAP,Laplace,0.0,RBO,10,0.4971876964526662
Amphibians,UMAP,Laplace,0.0,jaccard,2,0.6654724314242447
Amphibians,UMAP,Laplace,0.0,jaccard,5,0.6307009793973746
Amphibians,UMAP,Laplace,0.0,jaccard,10,0.6271123728680178
Amphibians,UMAP,Laplace,0.5,Kendall,2,0.49308804434123904
Amphibians,UMAP,Laplace,0.5,Kendall,5,0.49070708890825143
Amphibians,UMAP,Laplace,0.5,Kendall,10,0.48905817902813875
Amphibians,UMAP,Laplace,0.5,RBO,2,0.35625983492190727
Amphibians,UMAP,Laplace,0.5,RBO,5,0.3178424607070836
Amphibians,UMAP,Laplace,0.5,RBO,10,0.35672343264078815
Amphibians,UMAP,Laplace,0.5,jaccard,2,0.474676885856436
Amphibians,UMAP,Laplace,0.5,jaccard,5,0.44142684543670985
Amphibians,UMAP,Laplace,0.5,jaccard,10,0.4657713590234116
Amphibians,UMAP,Laplace,1.0,Kendall,2,0.4906943659597411
Amphibians,UMAP,Laplace,1.0,Kendall,5,0.488054581558047
Amphibians,UMAP,Laplace,1.0,Kendall,10,0.4865903087677902
Amphibians,UMAP,Laplace,1.0,RBO,2,0.2742695804981475
Amphibians,UMAP,Laplace,1.0,RBO,5,0.2660269933048615
Amphibians,UMAP,Laplace,1.0,RBO,10,0.2918509435676389
Amphibians,UMAP,Laplace,1.0,jaccard,2,0.40663263047523057
Amphibians,UMAP,Laplace,1.0,jaccard,5,0.3917814399392011
Amphibians,UMAP,Laplace,1.0,jaccard,10,0.4143634404906594
Amphibians,UMAP,Laplace,2.0,Kendall,2,0.48843034972335864
Amphibians,UMAP,Laplace,2.0,Kendall,5,0.4869197276574674
Amphibians,UMAP,Laplace,2.0,Kendall,10,0.484170529243374
Amphibians,UMAP,Laplace,2.0,RBO,2,0.26678279933176974
Amphibians,UMAP,Laplace,2.0,RBO,5,0.26069194341146207
Amphibians,UMAP,Laplace,2.0,RBO,10,0.250405971961819
Amphibians,UMAP,Laplace,2.0,jaccard,2,0.400060574846468
Amphibians,UMAP,Laplace,2.0,jaccard,5,0.3948574386549963
Amphibians,UMAP,Laplace,2.0,jaccard,10,0.3890387187307772
Amphibians,UMAP,Normal,0.0,Kendall,2,0.5053743231828857
Amphibians,UMAP,Normal,0.0,Kendall,5,0.4937863668596147
Amphibians,UMAP,Normal,0.0,Kendall,10,0.48682424088708803
Amphibians,UMAP,Normal,0.0,RBO,2,0.5374658289859295
Amphibians,UMAP,Normal,0.0,RBO,5,0.5032687781556571
Amphibians,UMAP,Normal,0.0,RBO,10,0.4971876964526662
Amphibians,UMAP,Normal,0.0,jaccard,2,0.6654724314242447
Amphibians,UMAP,Normal,0.0,jaccard,5,0.6307009793973746
Amphibians,UMAP,Normal,0.0,jaccard,10,0.6271123728680178
Amphibians,UMAP,Normal,0.5,Kendall,2,0.49524962179899473
Amphibians,UMAP,Normal,0.5,Kendall,5,0.48873128936963206
Amphibians,UMAP,Normal,0.5,Kendall,10,0.4890265996657701
Amphibians,UMAP,Normal,0.5,RBO,2,0.4338800087724438
Amphibians,UMAP,Normal,0.5,RBO,5,0.3853641313650932
Amphibians,UMAP,Normal,0.5,RBO,10,0.41022532948795143
Amphibians,UMAP,Normal,0.5,jaccard,2,0.5499384801751086
Amphibians,UMAP,Normal,0.5,jaccard,5,0.5108508272245852
Amphibians,UMAP,Normal,0.5,jaccard,10,0.5316340757144898
Amphibians,UMAP,Normal,1.0,Kendall,2,0.4898225823551182
Amphibians,UMAP,Normal,1.0,Kendall,5,0.4894446924600263
Amphibians,UMAP,Normal,1.0,Kendall,10,0.4899407274911591
Amphibians,UMAP,Normal,1.0,RBO,2,0.3185651235118135
Amphibians,UMAP,Normal,1.0,RBO,5,0.29702887144055945
Amphibians,UMAP,Normal,1.0,RBO,10,0.2955944571243631
Amphibians,UMAP,Normal,1.0,jaccard,2,0.43728475848778053
Amphibians,UMAP,Normal,1.0,jaccard,5,0.4146219343472947
Amphibians,UMAP,Normal,1.0,jaccard,10,0.4164475321144159
Amphibians,UMAP,Normal,2.0,Kendall,2,0.49408202755682656
Amphibians,UMAP,Normal,2.0,Kendall,5,0.4894244113205957
Amphibians,UMAP,Normal,2.0,Kendall,10,0.49475590058560964
Amphibians,UMAP,Normal,2.0,RBO,2,0.25027500262775165
Amphibians,UMAP,Normal,2.0,RBO,5,0.25021360686331784
Amphibians,UMAP,Normal,2.0,RBO,10,0.2437380976363343
Amphibians,UMAP,Normal,2.0,jaccard,2,0.37844970658640614
Amphibians,UMAP,Normal,2.0,jaccard,5,0.37957645391772016
Amphibians,UMAP,Normal,2.0,jaccard,10,0.37655948641485376
Amphibians,t-SNE,Laplace,0.0,Kendall,2,0.523976276240213
Amphibians,t-SNE,Laplace,0.0,RBO,2,0.7112834727842152
Amphibians,t-SNE,Laplace,0.0,jaccard,2,0.683225692722884
Amphibians,t-SNE,Laplace,0.5,Kendall,2,0.49661224554973293
Amphibians,t-SNE,Laplace,0.5,RBO,2,0.4932800611103395
Amphibians,t-SNE,Laplace,0.5,jaccard,2,0.5489641372860526
Amphibians,t-SNE,Laplace,1.0,Kendall,2,0.4919682697655793
Amphibians,t-SNE,Laplace,1.0,RBO,2,0.3377498296526975
Amphibians,t-SNE,Laplace,1.0,jaccard,2,0.4410481732567051
Amphibians,t-SNE,Laplace,2.0,Kendall,2,0.49000968404908807
Amphibians,t-SNE,Laplace,2.0,RBO,2,0.2679606533669786
Amphibians,t-SNE,Laplace,2.0,jaccard,2,0.3947756299389027
Amphibians,t-SNE,Normal,0.0,Kendall,2,0.518214663887695
Amphibians,t-SNE,Normal,0.0,RBO,2,0.7000295368196872
Amphibians,t-SNE,Normal,0.0,jaccard,2,0.679987908138788
Amphibians,t-SNE,Normal,0.5,Kendall,2,0.5026892183726187
Amphibians,t-SNE,Normal,0.5,RBO,2,0.5642751426903581
Amphibians,t-SNE,Normal,0.5,jaccard,2,0.5964870351709367
Amphibians,t-SNE,Normal,1.0,Kendall,2,0.4932192350217859
Amphibians,t-SNE,Normal,1.0,RBO,2,0.4035431967752309
Amphibians,t-SNE,Normal,1.0,jaccard,2,0.48928079552068415
Amphibians,t-SNE,Normal,2.0,Kendall,2,0.49047120082585527
Amphibians,t-SNE,Normal,2.0,RBO,2,0.28635589237598746
Amphibians,t-SNE,Normal,2.0,jaccard,2,0.40720715184273787
Author,DAE,Laplace,0.0,Kendall,10,0.5328938277308242
Author,DAE,Laplace,0.0,RBO,10,0.4560037909445997
Author,DAE,Laplace,0.0,jaccard,2,0.5147518863579138
Author,DAE,Laplace,0.0,jaccard,5,0.5117768142566864
Author,DAE,Laplace,0.0,jaccard,10,0.5492055163516191
Author,DAE,Laplace,0.5,jaccard,2,0.516881342764438
Author,DAE,Laplace,0.5,jaccard,5,0.49164786557207985
Author,DAE,Laplace,0.5,jaccard,10,0.4602973686703383
Author,DAE,Laplace,1.0,Kendall,2,0.4905949700286278
Author,DAE,Laplace,1.0,Kendall,5,0.4949988220937646
Author,DAE,Laplace,1.0,Kendall,10,0.4998510970611348
Author,DAE,Laplace,1.0,RBO,2,0.2908001079635463
Author,DAE,Laplace,1.0,RBO,5,0.34486536772756554
Author,DAE,Laplace,1.0,RBO,10,0.313536896462667
Author,DAE,Laplace,1.0,jaccard,2,0.44407039075028626
Author,DAE,Laplace,1.0,jaccard,5,0.44957129693516107
Author,DAE,Laplace,1.0,jaccard,10,0.46195643283423105
Author,DAE,Laplace,2.0,Kendall,2,0.4897199188827282
Author,DAE,Laplace,2.0,Kendall,5,0.49423813769692854
Author,DAE,Laplace,2.0,Kendall,10,0.4917122464359457
Author,DAE,Laplace,2.0,RBO,2,0.252561788713903
Author,DAE,Laplace,2.0,RBO,5,0.26171741331554776
Author,DAE,Laplace,2.0,RBO,10,0.2554152383668426
Author,DAE,Laplace,2.0,jaccard,2,0.39053248077776054
Author,DAE,Laplace,2.0,jaccard,5,0.3878016427065449
Author,DAE,Laplace,2.0,jaccard,10,0.38815640799532986
Author,DAE,Laplace,3.0,Kendall,2,0.4898185394794241
Author,DAE,Laplace,3.0,Kendall,5,0.49194454416271904
Author,DAE,Laplace,3.0,Kendall,10,0.4891453431350313
Author,DAE,Laplace,3.0,RBO,2,0.25703922920460964
Author,DAE,Laplace,3.0,RBO,5,0.2562992062441403
Author,DAE,Laplace,3.0,RBO,10,0.248738969684681
Author,DAE,Laplace,3.0,jaccard,2,0.3814316557958828
Author,DAE,Laplace,3.0,jaccard,5,0.3823250862392178
Author,DAE,Laplace,3.0,jaccard,10,0.38194130198896514
Author,DAE,Laplace,4.0,Kendall,2,0.4898812389507319
Author,DAE,Laplace,4.0,Kendall,5,0.4881607910490249
Author,DAE,Laplace,4.0,Kendall,10,0.4903005644005222
Author,DAE,Laplace,4.0,RBO,2,0.24791835299746331
Author,DAE,Laplace,4.0,RBO,5,0.24985999840955006
Author,DAE,Laplace,4.0,RBO,10,0.24674563293399987
Author,DAE,Laplace,4.0,jaccard,2,0.3800927454142692
Author,DAE,Laplace,4.0,jaccard,5,0.3807877519353889
Author,DAE,Laplace,4.0,jaccard,10,0.380461441969734
Author,DAE,Laplace,5.0,Kendall,2,0.4902220148849379
Author,DAE,Laplace,5.0,Kendall,5,0.49089554242828004
Author,DAE,Laplace,5.0,Kendall,10,0.4885277189422362
Author,DAE,Laplace,5.0,RBO,2,0.24672514701493656
Author,DAE,Laplace,5.0,RBO,5,0.24463172425410065
Author,DAE,Laplace,5.0,RBO,10,0.2503855759467061
Author,DAE,Laplace,5.0,jaccard,2,0.38059931947112924
Author,DAE,Laplace,5.0,jaccard,5,0.38156082947275793
Author,DAE,Laplace,5.0,jaccard,10,0.3805521352550861
Author,DAE,Normal,0.0,Kendall,10,0.5021644601509355
Author,DAE,Normal,0.0,RBO,10,0.4316420453838126
Author,DAE,Normal,0.0,jaccard,2,0.5397944385107084
Author,DAE,Normal,0.0,jaccard,5,0.5385381880614987
Author,DAE,Normal,0.0,jaccard,10,0.5435224583708717
Author,DAE,Normal,0.5,jaccard,2,0.4832800203202714
Author,DAE,Normal,0.5,jaccard,5,0.5215185956633469
Author,DAE,Normal,0.5,jaccard,10,0.5307460689164062
Author,DAE,Normal,1.0,jaccard,2,0.45875660237317806
Author,DAE,Normal,1.0,jaccard,5,0.4856419031284474
Author,DAE,Normal,1.0,jaccard,10,0.4646627169167054
Author,DAE,Normal,2.0,jaccard,2,0.40697470723183715
Author,DAE,Normal,2.0,jaccard,5,0.40572196345168543
Author,DAE,Normal,2.0,jaccard,10,0.40564598299482435
Author,DAE,Normal,3.0,jaccard,2,0.38577859155589844
Author,DAE,Normal,3.0,jaccard,5,0.3874472438608369
Author,DAE,Normal,3.0,jaccard,10,0.385251547496064
Author,DAE,Normal,4.0,jaccard,2,0.382176041870764
Author,DAE,Normal,4.0,jaccard,5,0.38187251024129737
Author,DAE,Normal,4.0,jaccard,10,0.3822474920185752
Author,DAE,Normal,5.0,jaccard,2,0.3811011541215977
Author,DAE,Normal,5.0,jaccard,5,0.38149274048678244
Author,DAE,Normal,5.0,jaccard,10,0.38153715465592974
Author,Isomap,Laplace,0.0,jaccard,2,0.9800000000000001
Author,Isomap,Laplace,0.0,jaccard,5,0.9800000000000001
Author,Isomap,Laplace,0.0,jaccard,10,0.9800000000000001
Author,Isomap,Laplace,0.5,Kendall,10,0.5681674389676876
Author,Isomap,Laplace,0.5,RBO,10,0.543104330572697
Author,Isomap,Laplace,0.5,jaccard,2,0.6408668629677503
Author,Isomap,Laplace,0.5,jaccard,5,0.6425573790827013
Author,Isomap,Laplace,0.5,jaccard,10,0.6296401127342258
Author,Isomap,Laplace,1.0,Kendall,10,0.5207435519781456
Author,Isomap,Laplace,1.0,RBO,10,0.40453525861573736
Author,Isomap,Laplace,1.0,jaccard,2,0.5360618332724968
Author,Isomap,Laplace,1.0,jaccard,5,0.5207599940676989
Author,Isomap,Laplace,1.0,jaccard,10,0.508757140694552
Author,Isomap,Laplace,2.0,Kendall,10,0.49382441535970545
Author,Isomap,Laplace,2.0,RBO,10,0.27477909074429113
Author,Isomap,Laplace,2.0,jaccard,2,0.3969114768407988
Author,Isomap,Laplace,2.0,jaccard,5,0.40215866936811273
Author,Isomap,Laplace,2.0,jaccard,10,0.4010014711755104
Author,Isomap,Laplace,3.0,Kendall,10,0.4910596420835109
Author,Isomap,Laplace,3.0,RBO,10,0.2539260141519756
Author,Isomap,Laplace,3.0,jaccard,2,0.3834171594007141
Author,Isomap,Laplace,3.0,jaccard,5,0.38542000913781127
Author,Isomap,Laplace,3.0,jaccard,10,0.38508347167788526
Author,Isomap,Laplace,4.0,Kendall,10,0.490578801427469
Author,Isomap,Laplace,4.0,RBO,10,0.2504702055284198
