data,method,sigma,noise,criteria,Consistency,Accuracy
Call,HC (ward),3.0,normal,MI,0.00046579646222407297,0.012948125038527105
Call,HC (ward),3.0,normal,fowlkes mallows,0.11186228509552802,0.18488642145860865
Call,HC (ward),3.0,normal,v_measure,0.002981299201689135,0.015809372890363316
Call,HC (ward),4.0,laplace,ARI,2.8085522230289314e-06,0.0008657437948967313
Call,HC (ward),4.0,laplace,MI,8.552612261574048e-06,0.0013844607652948651
Call,HC (ward),4.0,laplace,fowlkes mallows,0.12695683542498237,0.1894969074373678
Call,HC (ward),4.0,laplace,v_measure,0.002624403452483057,0.004351687843447557
Call,HC (ward),4.0,normal,ARI,3.5540927569214e-05,0.0028415857781913787
Call,HC (ward),4.0,normal,MI,6.965931874184775e-05,0.005425384185003673
Call,HC (ward),4.0,normal,fowlkes mallows,0.10953264992591345,0.17794934011179042
Call,HC (ward),4.0,normal,v_measure,0.002574873329862206,0.008300425632477708
Call,HC (ward),5.0,laplace,ARI,6.130733376515676e-06,0.0002256556060454298
Call,HC (ward),5.0,laplace,MI,2.883238937085414e-06,0.0007108478939865842
Call,HC (ward),5.0,laplace,fowlkes mallows,0.12649657944854842,0.18858812423874585
Call,HC (ward),5.0,laplace,v_measure,0.002616980469368475,0.0036789177263193023
Call,HC (ward),5.0,normal,ARI,5.853580790673515e-06,0.0012856678380930935
Call,HC (ward),5.0,normal,MI,1.4357498749760909e-05,0.003014108833427129
Call,HC (ward),5.0,normal,fowlkes mallows,0.10977195165583808,0.1766969446062893
Call,HC (ward),5.0,normal,v_measure,0.0025216288958243077,0.005897576980560855
Call,Spectral (NN),0.0,laplace,ARI,0.9836140953695595,0.7797668509485596
Call,Spectral (NN),0.0,laplace,MI,0.9811130790248248,0.695734549632062
Call,Spectral (NN),0.0,laplace,fowlkes mallows,0.9890797075503065,0.8487482071402183
Call,Spectral (NN),0.0,laplace,v_measure,0.981184771001618,0.6968468630798371
Call,Spectral (NN),0.0,normal,ARI,0.9819525944645568,0.7787991788640833
Call,Spectral (NN),0.0,normal,MI,0.9787892971397536,0.6945686013792388
Call,Spectral (NN),0.0,normal,fowlkes mallows,0.9879267388739135,0.8481447409073339
Call,Spectral (NN),0.0,normal,v_measure,0.9788698269173647,0.6956856670536047
Call,Spectral (NN),0.5,laplace,ARI,0.3814658265558317,0.4482496633026476
Call,Spectral (NN),0.5,laplace,MI,0.4587599795280442,0.48838280171299175
Call,Spectral (NN),0.5,laplace,fowlkes mallows,0.5067886217980467,0.5850670149950811
Call,Spectral (NN),0.5,laplace,v_measure,0.46045855049189943,0.4900658347829405
Call,Spectral (NN),0.5,normal,ARI,0.7049557364708572,0.716492205823477
Call,Spectral (NN),0.5,normal,MI,0.6819856268914384,0.6221652817102583
Call,Spectral (NN),0.5,normal,fowlkes mallows,0.787028562707899,0.7948110095766446
Call,Spectral (NN),0.5,normal,v_measure,0.6830990708047644,0.6234820048350126
Call,Spectral (NN),1.0,laplace,ARI,0.03817939653282037,0.11729009280380467
Call,Spectral (NN),1.0,laplace,MI,0.05826192882557676,0.15001871167017872
Call,Spectral (NN),1.0,laplace,fowlkes mallows,0.163927505778824,0.2945713572044515
Call,Spectral (NN),1.0,laplace,v_measure,0.06079516808192608,0.15258241887977253
Call,Spectral (NN),1.0,normal,ARI,0.10231042856549454,0.20710586090628003
Call,Spectral (NN),1.0,normal,MI,0.1960864735035934,0.3008618461124655
Call,Spectral (NN),1.0,normal,fowlkes mallows,0.2273097773758896,0.376629758050324
Call,Spectral (NN),1.0,normal,v_measure,0.19828120752321676,0.3029911416913826
Call,Spectral (NN),1.5,laplace,ARI,0.005971681633414407,0.04589807882853299
Call,Spectral (NN),1.5,laplace,MI,0.0067859688628333,0.04980215549792187
Call,Spectral (NN),1.5,laplace,fowlkes mallows,0.14970384501549003,0.240403631149046
Call,Spectral (NN),1.5,laplace,v_measure,0.009566905034223321,0.05274028111330175
Call,Spectral (NN),1.5,normal,ARI,0.02392243856588581,0.07814674252113664
Call,Spectral (NN),1.5,normal,MI,0.04388609004747255,0.12962459931934336
Call,Spectral (NN),1.5,normal,fowlkes mallows,0.124342078914487,0.244791464835631
Call,Spectral (NN),1.5,normal,v_measure,0.04624634270742083,0.13211732610665056
Call,Spectral (NN),2.0,laplace,ARI,0.001423461061189023,0.023172995568261114
Call,Spectral (NN),2.0,laplace,MI,0.0015220205683086645,0.02352949389659632
Call,Spectral (NN),2.0,laplace,fowlkes mallows,0.15595079238557444,0.22757851067244117
Call,Spectral (NN),2.0,laplace,v_measure,0.004400685909607455,0.026599093954963075
Call,Spectral (NN),2.0,normal,ARI,0.005861020023410078,0.03521938262385842
Call,Spectral (NN),2.0,normal,MI,0.010746434457466147,0.06332557260097808
Call,Spectral (NN),2.0,normal,fowlkes mallows,0.10595066004955028,0.20209503898486228
Call,Spectral (NN),2.0,normal,v_measure,0.013175989125685442,0.0659995019733158
Call,Spectral (NN),3.0,laplace,ARI,0.00011462378945459163,0.0050439940489751854
Call,Spectral (NN),3.0,laplace,MI,0.00014104462166709047,0.007418044545891811
Call,Spectral (NN),3.0,laplace,fowlkes mallows,0.16264487691753796,0.21767719268317529
Call,Spectral (NN),3.0,laplace,v_measure,0.0030754720306962772,0.010569085677506742
Call,Spectral (NN),3.0,normal,ARI,0.0006858202099042163,0.012082802035845188
Call,Spectral (NN),3.0,normal,MI,0.0013222114063331746,0.022661800844895875
Call,Spectral (NN),3.0,normal,fowlkes mallows,0.10105825565040479,0.17955516503949867
Call,Spectral (NN),3.0,normal,v_measure,0.003773616158718,0.02545089501174137
Call,Spectral (NN),4.0,laplace,ARI,1.3654687255912624e-05,0.002684842819089155
Call,Spectral (NN),4.0,laplace,MI,1.2437581386753222e-05,0.0030096035674755817
Call,Spectral (NN),4.0,laplace,fowlkes mallows,0.16656499306988357,0.21835692758146016
Call,Spectral (NN),4.0,laplace,v_measure,0.002980918799728342,0.006194783565967715
Call,Spectral (NN),4.0,normal,ARI,0.0001795244640856925,0.005991737341954368
Call,Spectral (NN),4.0,normal,MI,0.0003504794175983038,0.01155392812102518
Call,Spectral (NN),4.0,normal,fowlkes mallows,0.10062326688136408,0.17368199066202955
Call,Spectral (NN),4.0,normal,v_measure,0.002804383206259377,0.014374802863879522
Call,Spectral (NN),5.0,laplace,ARI,1.2200633450686223e-05,0.0011063495651383829
Call,Spectral (NN),5.0,laplace,MI,1.634905011986973e-05,0.0015619296267116642
Call,Spectral (NN),5.0,laplace,fowlkes mallows,0.17134990964248834,0.22015864799301757
Call,Spectral (NN),5.0,laplace,v_measure,0.0030176015770445527,0.00477080951923616
Call,Spectral (NN),5.0,normal,ARI,6.0893597544607275e-05,0.0034074997364039574
Call,Spectral (NN),5.0,normal,MI,0.00011842819025192658,0.006697496900056918
Call,Spectral (NN),5.0,normal,fowlkes mallows,0.10046357817203526,0.1711396509292038
Call,Spectral (NN),5.0,normal,v_measure,0.002572607345891282,0.009532018671673371
Call,Spectral (RBF),0.0,laplace,ARI,0.9985950382672744,0.37954874118957754
Call,Spectral (RBF),0.0,laplace,MI,0.9980428007146508,0.5559953051271179
Call,Spectral (RBF),0.0,laplace,fowlkes mallows,0.9988145455043982,0.5258301134319467
Call,Spectral (RBF),0.0,laplace,v_measure,0.9980483771935426,0.5573813943679686
Call,Spectral (RBF),0.0,normal,ARI,0.9986332864405668,0.3795506157107911
Call,Spectral (RBF),0.0,normal,MI,0.9981052907830276,0.5560297637809944
Call,Spectral (RBF),0.0,normal,fowlkes mallows,0.9988468157399065,0.5258316483950408
Call,Spectral (RBF),0.0,normal,v_measure,0.9981106892063021,0.557415744938152
Call,Spectral (RBF),0.5,laplace,ARI,0.21320033264456437,0.2666794160668732
Call,Spectral (RBF),0.5,laplace,MI,0.32981724647909216,0.38841570331326836
Call,Spectral (RBF),0.5,laplace,fowlkes mallows,0.31809110204818636,0.4271036297660231
Call,Spectral (RBF),0.5,laplace,v_measure,0.3316066850292955,0.390255694227202
Call,Spectral (RBF),0.5,normal,ARI,0.40435963458179064,0.3200704953994624
Call,Spectral (RBF),0.5,normal,MI,0.51379608897778,0.47955405337226603
Call,Spectral (RBF),0.5,normal,fowlkes mallows,0.49406122657717805,0.47547084028171704
Call,Spectral (RBF),0.5,normal,v_measure,0.5151615874700985,0.4811658133350122
Call,Spectral (RBF),1.0,laplace,ARI,0.03516124840813946,0.09601263006969557
Call,Spectral (RBF),1.0,laplace,MI,0.06191984631621238,0.15010603860811234
Call,Spectral (RBF),1.0,laplace,fowlkes mallows,0.14280986456429892,0.26608519973166656
Call,Spectral (RBF),1.0,laplace,v_measure,0.06420825511147527,0.15251001018253302
Call,Spectral (RBF),1.0,normal,ARI,0.090004552203281,0.156680332093405
Call,Spectral (RBF),1.0,normal,MI,0.1608489304714447,0.2594643734705306
Call,Spectral (RBF),1.0,normal,fowlkes mallows,0.18935869374126468,0.3220325273867394
Call,Spectral (RBF),1.0,normal,v_measure,0.16295152298797466,0.26160528128631905
Call,Spectral (RBF),1.5,laplace,ARI,-3.868314131577563e-05,0.0022185477688748604
Call,Spectral (RBF),1.5,laplace,MI,2.1116791588142803e-06,0.0016251180916944166
Call,Spectral (RBF),1.5,laplace,fowlkes mallows,0.9650679017118833,0.5218507999530736
Call,Spectral (RBF),1.5,laplace,v_measure,0.002357813112674534,0.0050224542153673125
Call,Spectral (RBF),1.5,normal,ARI,0.02972392089830599,0.07596980309914597
Call,Spectral (RBF),1.5,normal,MI,0.050599768700409,0.136059297523461
Call,Spectral (RBF),1.5,normal,fowlkes mallows,0.1281924739631579,0.24192023646556848
Call,Spectral (RBF),1.5,normal,v_measure,0.052935836529350105,0.13852851739923006
Call,Spectral (RBF),2.0,laplace,ARI,-0.00027337136798490807,2.4658589755379894e-05
Call,Spectral (RBF),2.0,laplace,MI,-0.0001950961817527302,0.0001820017791702594
Call,Spectral (RBF),2.0,laplace,fowlkes mallows,0.9943584424518571,0.5282103726540227
Call,Spectral (RBF),2.0,laplace,v_measure,0.002194155178568937,0.003730271781966103
Call,Spectral (RBF),2.0,normal,ARI,0.008452911384332398,0.045259172302103856
Call,Spectral (RBF),2.0,normal,MI,0.014557890809950002,0.07328767822987946
Call,Spectral (RBF),2.0,normal,fowlkes mallows,0.12100628586927518,0.22024360545954902
Call,Spectral (RBF),2.0,normal,v_measure,0.016932149767325304,0.07584674596311262
Call,Spectral (RBF),3.0,laplace,ARI,-0.0001469345155048312,-2.2964667517028813e-05
Call,Spectral (RBF),3.0,laplace,MI,-9.03856413843939e-05,6.119301614628403e-05
Call,Spectral (RBF),3.0,laplace,fowlkes mallows,0.9944641830460427,0.5282060301018437
Call,Spectral (RBF),3.0,laplace,v_measure,0.0022538343345094823,0.003548218040266281
Call,Spectral (RBF),3.0,normal,ARI,-2.417281922119435e-05,0.00012064522498172843
Call,Spectral (RBF),3.0,normal,MI,-7.73957577119507e-06,0.00035295836462948834
Call,Spectral (RBF),3.0,normal,fowlkes mallows,0.994146297346487,0.5282188138849161
Call,Spectral (RBF),3.0,normal,v_measure,0.0024620865770721497,0.00400162003107301
Call,Spectral (RBF),4.0,laplace,ARI,0.0004863382395199718,3.2099336916647175e-05
Call,Spectral (RBF),4.0,laplace,MI,0.00034557954385931565,0.00012582701425478904
Call,Spectral (RBF),4.0,laplace,fowlkes mallows,0.9955141060523661,0.5285290855138218
Call,Spectral (RBF),4.0,laplace,v_measure,0.00233856364004454,0.0032460489074060133
Call,Spectral (RBF),4.0,normal,ARI,-0.00014406009200220918,-5.5180344121296546e-05
Call,Spectral (RBF),4.0,normal,MI,-9.829960113832709e-05,8.369793986649206e-05
Call,Spectral (RBF),4.0,normal,fowlkes mallows,0.9927665517938601,0.5277331522788574
Call,Spectral (RBF),4.0,normal,v_measure,0.0027053509666077886,0.0039036620193387485
Call,Spectral (RBF),5.0,laplace,ARI,-0.0012517375559805454,6.877297762049958e-05
Call,Spectral (RBF),5.0,laplace,MI,-0.0012523646580621444,0.00016236607560759145
Call,Spectral (RBF),5.0,laplace,fowlkes mallows,0.9974965239182892,0.5290490336747186
Call,Spectral (RBF),5.0,laplace,v_measure,0.00012675811959225822,0.0026833351836649554
Call,Spectral (RBF),5.0,normal,ARI,-9.418977231487772e-05,0.00013443125990259984
Call,Spectral (RBF),5.0,normal,MI,-9.278662687916207e-05,0.0001780294594038531
Call,Spectral (RBF),5.0,normal,fowlkes mallows,0.9927286709863496,0.5278670302960373
Call,Spectral (RBF),5.0,normal,v_measure,0.002695450113959149,0.003950934670405599
Call,Gaussian MM,0.0,laplace,ARI,0.6957868548464602,0.4701344723139643
Call,Gaussian MM,0.0,laplace,MI,0.80039726976184,0.6276076964645254
Call,Gaussian MM,0.0,laplace,fowlkes mallows,0.7453438704924963,0.6003130571552914
Call,Gaussian MM,0.0,laplace,v_measure,0.8009339983083469,0.6287271927256981
Call,Gaussian MM,0.0,normal,ARI,0.7073306029187205,0.44687816567552524
Call,Gaussian MM,0.0,normal,MI,0.8044897638418532,0.6248056779344826
Call,Gaussian MM,0.0,normal,fowlkes mallows,0.7514651862365107,0.5824357744530598
Call,Gaussian MM,0.0,normal,v_measure,0.8050109718059907,0.6259291841969425
Call,Gaussian MM,0.5,laplace,ARI,0.1725900337159178,0.25551946984432455
Call,Gaussian MM,0.5,laplace,MI,0.2760082188021933,0.38270654466616155
Call,Gaussian MM,0.5,laplace,fowlkes mallows,0.26718791541315445,0.4146213158569335
Call,Gaussian MM,0.5,laplace,v_measure,0.2778405971219484,0.38450224218749446
Call,Gaussian MM,0.5,normal,ARI,0.3883154913184928,0.36050817147820324
Call,Gaussian MM,0.5,normal,MI,0.5313049089811146,0.5540385521032001
Call,Gaussian MM,0.5,normal,fowlkes mallows,0.46424744832547776,0.5098678020759808
Call,Gaussian MM,0.5,normal,v_measure,0.5325170389213814,0.5553534344712151
Call,Gaussian MM,1.0,laplace,ARI,0.0016970374827319885,0.023504260965279716
Call,Gaussian MM,1.0,laplace,MI,0.0028997998606405903,0.03210506349059537
Call,Gaussian MM,1.0,laplace,fowlkes mallows,0.11009148465424484,0.19663934825331356
Call,Gaussian MM,1.0,laplace,v_measure,0.005391308858447992,0.03489811580784028
Call,Gaussian MM,1.0,normal,ARI,0.09933067901543481,0.16957873176753455
Call,Gaussian MM,1.0,normal,MI,0.15888496298069088,0.27074947557138795
Call,Gaussian MM,1.0,normal,fowlkes mallows,0.19523195119578202,0.3333171180714713
Call,Gaussian MM,1.0,normal,v_measure,0.1609779296052576,0.27284847353000025
Call,Gaussian MM,1.5,laplace,ARI,8.215294867795486e-05,0.0047319608392118375
Call,Gaussian MM,1.5,laplace,MI,5.0538607087117674e-05,0.0038172738751068415
Call,Gaussian MM,1.5,laplace,fowlkes mallows,0.1079917661830715,0.17846394344601277
Call,Gaussian MM,1.5,laplace,v_measure,0.0025454002651435475,0.006689211718918152
Call,Gaussian MM,1.5,normal,ARI,0.018331425331630215,0.06352123521489751
Call,Gaussian MM,1.5,normal,MI,0.030553406977596877,0.11026876572295613
Call,Gaussian MM,1.5,normal,fowlkes mallows,0.12053344795139799,0.23152476972525446
Call,Gaussian MM,1.5,normal,v_measure,0.03295247915548022,0.1128207787761305
Call,Gaussian MM,2.0,laplace,ARI,1.6457052262421707e-05,0.001972132231495612
Call,Gaussian MM,2.0,laplace,MI,5.029531440860162e-06,0.0014232230209332208
Call,Gaussian MM,2.0,laplace,fowlkes mallows,0.1069032633185909,0.17503612011773587
Call,Gaussian MM,2.0,laplace,v_measure,0.00249439825600569,0.00429800134691749
Call,Gaussian MM,2.0,normal,ARI,0.003204014459915304,0.02570038019683155
Call,Gaussian MM,2.0,normal,MI,0.005595212602555285,0.046524859701684775
Call,Gaussian MM,2.0,normal,fowlkes mallows,0.10731506062283597,0.19570111297121887
Call,Gaussian MM,2.0,normal,v_measure,0.008057932652489492,0.049261041410400636
Call,Gaussian MM,3.0,laplace,ARI,3.2623190123958672e-06,0.0006975139460746564
Call,Gaussian MM,3.0,laplace,MI,-1.0760852423216702e-07,0.000466016390124428
Call,Gaussian MM,3.0,laplace,fowlkes mallows,0.10596865454428543,0.1730871854232188
Call,Gaussian MM,3.0,laplace,v_measure,0.002484212957944374,0.003339881538915152
Call,Gaussian MM,3.0,normal,ARI,0.0002775393329607308,0.008032785415279914
Call,Gaussian MM,3.0,normal,MI,0.0005267690483564664,0.01420505207165349
Call,Gaussian MM,3.0,normal,fowlkes mallows,0.10437229646721652,0.17858835982227064
Call,Gaussian MM,3.0,normal,v_measure,0.0030002856830051014,0.017032719059733557
Call,Gaussian MM,4.0,laplace,ARI,-4.71213012424227e-07,0.0004279886605478061
Call,Gaussian MM,4.0,laplace,MI,2.4647912459254042e-06,0.0001342378444442178
Call,Gaussian MM,4.0,laplace,fowlkes mallows,0.10590185029146663,0.17278037961537307
Call,Gaussian MM,4.0,laplace,v_measure,0.002486512181929174,0.00300887149058966
Call,Gaussian MM,4.0,normal,ARI,5.6829260998530155e-05,0.00376534311286478
Call,Gaussian MM,4.0,normal,MI,0.00011244316264642013,0.006460107026966732
Call,Gaussian MM,4.0,normal,fowlkes mallows,0.10412994415683895,0.17448049961718748
Call,Gaussian MM,4.0,normal,v_measure,0.0025867442017985984,0.009309815806353997
Call,Gaussian MM,5.0,laplace,ARI,-4.097233967137625e-06,0.00020277485294504252
Call,Gaussian MM,5.0,laplace,MI,-5.748204728430581e-07,0.00012023705529597634
Call,Gaussian MM,5.0,laplace,fowlkes mallows,0.10601956244891628,0.1726657074243706
Call,Gaussian MM,5.0,laplace,v_measure,0.002484114649048326,0.002995373933663132
Call,Gaussian MM,5.0,normal,ARI,2.2698058068639637e-05,0.002185950432986979
Call,Gaussian MM,5.0,normal,MI,4.3679519547936824e-05,0.0037437022697633395
Call,Gaussian MM,5.0,normal,fowlkes mallows,0.10406618493620308,0.17294081994574828
Call,Gaussian MM,5.0,normal,v_measure,0.0025180190934494433,0.006601115268243977
Call,Birch,0.0,laplace,ARI,1.0,0.753636887966858
Call,Birch,0.0,laplace,MI,1.0,0.6256983382863853
Call,Birch,0.0,laplace,fowlkes mallows,1.0,0.8365946746610564
Call,Birch,0.0,laplace,v_measure,1.0,0.6270302495898009
Call,Birch,0.0,normal,ARI,1.0,0.753636887966858
Call,Birch,0.0,normal,MI,1.0,0.6256983382863853
Call,Birch,0.0,normal,fowlkes mallows,1.0,0.8365946746610564
Call,Birch,0.0,normal,v_measure,1.0,0.6270302495898009
Call,Birch,0.5,laplace,ARI,0.2046295625194721,0.3493805813467439
Call,Birch,0.5,laplace,MI,0.30037852093180833,0.3980444249493862
Call,Birch,0.5,laplace,fowlkes mallows,0.325898850490953,0.4993075953426389
Call,Birch,0.5,laplace,v_measure,0.30229192487326784,0.39987908793480803
Call,Birch,0.5,normal,ARI,0.34673884931755217,0.43578616516188207
Call,Birch,0.5,normal,MI,0.49564876935967245,0.5353160375531082
Call,Birch,0.5,normal,fowlkes mallows,0.448655520627804,0.5718600608714893
Call,Birch,0.5,normal,v_measure,0.49703955654250687,0.5367395168228003
Call,Birch,1.0,laplace,ARI,0.014844957749999808,0.08201877199109531
Call,Birch,1.0,laplace,MI,0.020434537771815076,0.08742805312657072
Call,Birch,1.0,laplace,fowlkes mallows,0.1357468313967442,0.25902087447065464
Call,Birch,1.0,laplace,v_measure,0.022963179565255412,0.09011636182969884
Call,Birch,1.0,normal,ARI,0.08129348959489562,0.2042550049905928
Call,Birch,1.0,normal,MI,0.125359667742963,0.23613778256011117
Call,Birch,1.0,normal,fowlkes mallows,0.20135758113839877,0.3711540881258512
