data,method1,method2,criteria,value,methods
PANCAN,HC (average),HC (complete),ARI,0.05579555451151131,HC (average):HC (complete)
PANCAN,HC (average),HC (complete),MI,0.08153105480568744,HC (average):HC (complete)
PANCAN,HC (average),HC (complete),Fowlkes Mallows,0.7195030220574048,HC (average):HC (complete)
PANCAN,HC (average),HC (complete),V Measure,0.09579210273572684,HC (average):HC (complete)
PANCAN,HC (complete),HC (complete),ARI,1.0,HC (complete):HC (complete)
PANCAN,HC (complete),HC (complete),MI,1.0,HC (complete):HC (complete)
PANCAN,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
PANCAN,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
PANCAN,HC (complete),HC (single),ARI,0.018746405997783152,HC (complete):HC (single)
PANCAN,HC (complete),HC (single),MI,0.025726131320955237,HC (complete):HC (single)
PANCAN,HC (complete),HC (single),Fowlkes Mallows,0.7133368733151977,HC (complete):HC (single)
PANCAN,HC (complete),HC (single),V Measure,0.039522860926149816,HC (complete):HC (single)
PANCAN,HC (complete),K-Means,ARI,0.22228256059621454,HC (complete):K-Means
PANCAN,HC (complete),K-Means,MI,0.3710943342738795,HC (complete):K-Means
PANCAN,HC (complete),K-Means,Fowlkes Mallows,0.5058616340779227,HC (complete):K-Means
PANCAN,HC (complete),K-Means,V Measure,0.3788784678663564,HC (complete):K-Means
PANCAN,HC (complete),K-Means (minibatch),ARI,0.21412353103539064,HC (complete):K-Means (minibatch)
PANCAN,HC (complete),K-Means (minibatch),MI,0.35944323601906525,HC (complete):K-Means (minibatch)
PANCAN,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.5028219153240113,HC (complete):K-Means (minibatch)
PANCAN,HC (complete),K-Means (minibatch),V Measure,0.3673895677027843,HC (complete):K-Means (minibatch)
PANCAN,HC (complete),K-Means++,ARI,0.2222989520579043,HC (complete):K-Means++
PANCAN,HC (complete),K-Means++,MI,0.3711086318813277,HC (complete):K-Means++
PANCAN,HC (complete),K-Means++,Fowlkes Mallows,0.5058947984762787,HC (complete):K-Means++
PANCAN,HC (complete),K-Means++,V Measure,0.3788932625338638,HC (complete):K-Means++
PANCAN,Birch,HC (complete),ARI,0.21865162823233203,Birch:HC (complete)
PANCAN,Birch,HC (complete),MI,0.37268367880969355,Birch:HC (complete)
PANCAN,Birch,HC (complete),Fowlkes Mallows,0.502983949015017,Birch:HC (complete)
PANCAN,Birch,HC (complete),V Measure,0.38044318591805804,Birch:HC (complete)
PANCAN,Gaussian MM,HC (single),ARI,0.0008766293078567247,Gaussian MM:HC (single)
PANCAN,Gaussian MM,HC (single),MI,0.0009288232451724917,Gaussian MM:HC (single)
PANCAN,Gaussian MM,HC (single),Fowlkes Mallows,0.4835851192219415,Gaussian MM:HC (single)
PANCAN,Gaussian MM,HC (single),V Measure,0.015463457736176855,Gaussian MM:HC (single)
PANCAN,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
PANCAN,HC (single),HC (single),MI,1.0,HC (single):HC (single)
PANCAN,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
PANCAN,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
PANCAN,HC (single),K-Means,ARI,0.0004453251292217164,HC (single):K-Means
PANCAN,HC (single),K-Means,MI,9.06826148041706e-05,HC (single):K-Means
PANCAN,HC (single),K-Means,Fowlkes Mallows,0.47221524760088945,HC (single):K-Means
PANCAN,HC (single),K-Means,V Measure,0.014646371535903186,HC (single):K-Means
PANCAN,HC (single),K-Means (minibatch),ARI,0.000717750178519039,HC (single):K-Means (minibatch)
PANCAN,HC (single),K-Means (minibatch),MI,0.0007125378464029801,HC (single):K-Means (minibatch)
PANCAN,HC (single),K-Means (minibatch),Fowlkes Mallows,0.4790022495822853,HC (single):K-Means (minibatch)
PANCAN,HC (single),K-Means (minibatch),V Measure,0.015254249013576655,HC (single):K-Means (minibatch)
PANCAN,HC (single),K-Means++,ARI,0.00045279307213261303,HC (single):K-Means++
PANCAN,HC (single),K-Means++,MI,9.692822945450527e-05,HC (single):K-Means++
PANCAN,HC (single),K-Means++,Fowlkes Mallows,0.4722847530533869,HC (single):K-Means++
PANCAN,HC (single),K-Means++,V Measure,0.014652483104259087,HC (single):K-Means++
PANCAN,Birch,HC (single),ARI,0.00020134305049902623,Birch:HC (single)
PANCAN,Birch,HC (single),MI,-0.00011444745702395566,Birch:HC (single)
PANCAN,Birch,HC (single),Fowlkes Mallows,0.47167764697103887,Birch:HC (single)
PANCAN,Birch,HC (single),V Measure,0.014445256496905362,Birch:HC (single)
PANCAN,Gaussian MM,HC (ward),ARI,0.8315724872706433,Gaussian MM:HC (ward)
PANCAN,Gaussian MM,HC (ward),MI,0.8673199707029514,Gaussian MM:HC (ward)
PANCAN,Gaussian MM,HC (ward),Fowlkes Mallows,0.8728244873728577,Gaussian MM:HC (ward)
PANCAN,Gaussian MM,HC (ward),V Measure,0.868661856831962,Gaussian MM:HC (ward)
PANCAN,HC (average),HC (ward),ARI,-0.0011452224713280024,HC (average):HC (ward)
PANCAN,HC (average),HC (ward),MI,0.0029239292670694135,HC (average):HC (ward)
PANCAN,HC (average),HC (ward),Fowlkes Mallows,0.46845316540824117,HC (average):HC (ward)
PANCAN,HC (average),HC (ward),V Measure,0.01910288029455724,HC (average):HC (ward)
PANCAN,HC (complete),HC (ward),ARI,0.21865162823233203,HC (complete):HC (ward)
PANCAN,HC (complete),HC (ward),MI,0.3726836788096932,HC (complete):HC (ward)
PANCAN,HC (complete),HC (ward),Fowlkes Mallows,0.502983949015017,HC (complete):HC (ward)
PANCAN,HC (complete),HC (ward),V Measure,0.38044318591805804,HC (complete):HC (ward)
PANCAN,HC (single),HC (ward),ARI,0.00020134305049902623,HC (single):HC (ward)
PANCAN,HC (single),HC (ward),MI,-0.00011444745702423081,HC (single):HC (ward)
PANCAN,HC (single),HC (ward),Fowlkes Mallows,0.47167764697103887,HC (single):HC (ward)
PANCAN,HC (single),HC (ward),V Measure,0.014445256496905362,HC (single):HC (ward)
PANCAN,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
PANCAN,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
PANCAN,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
PANCAN,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
PANCAN,HC (ward),K-Means,ARI,0.9079587160921362,HC (ward):K-Means
PANCAN,HC (ward),K-Means,MI,0.9102666982253192,HC (ward):K-Means
PANCAN,HC (ward),K-Means,Fowlkes Mallows,0.9288138641605035,HC (ward):K-Means
PANCAN,HC (ward),K-Means,V Measure,0.9111578805670308,HC (ward):K-Means
PANCAN,HC (ward),K-Means (minibatch),ARI,0.8029334929675381,HC (ward):K-Means (minibatch)
PANCAN,HC (ward),K-Means (minibatch),MI,0.8455689871548926,HC (ward):K-Means (minibatch)
PANCAN,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.8493238973393806,HC (ward):K-Means (minibatch)
PANCAN,HC (ward),K-Means (minibatch),V Measure,0.8471119220139142,HC (ward):K-Means (minibatch)
PANCAN,HC (ward),K-Means++,ARI,0.9083055782483594,HC (ward):K-Means++
PANCAN,HC (ward),K-Means++,MI,0.910385885199545,HC (ward):K-Means++
PANCAN,HC (ward),K-Means++,Fowlkes Mallows,0.9290852745266062,HC (ward):K-Means++
PANCAN,HC (ward),K-Means++,V Measure,0.911275935179716,HC (ward):K-Means++
PANCAN,Birch,HC (ward),ARI,1.0,Birch:HC (ward)
PANCAN,Birch,HC (ward),MI,1.0,Birch:HC (ward)
PANCAN,Birch,HC (ward),Fowlkes Mallows,1.0,Birch:HC (ward)
PANCAN,Birch,HC (ward),V Measure,1.0,Birch:HC (ward)
PANCAN,K-Means,K-Means,ARI,1.0,K-Means:K-Means
PANCAN,K-Means,K-Means,MI,1.0,K-Means:K-Means
PANCAN,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
PANCAN,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
PANCAN,Gaussian MM,K-Means (minibatch),ARI,0.7847069381248495,Gaussian MM:K-Means (minibatch)
PANCAN,Gaussian MM,K-Means (minibatch),MI,0.8515283724476501,Gaussian MM:K-Means (minibatch)
PANCAN,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.838026563278413,Gaussian MM:K-Means (minibatch)
PANCAN,Gaussian MM,K-Means (minibatch),V Measure,0.8530361677606503,Gaussian MM:K-Means (minibatch)
PANCAN,K-Means,K-Means (minibatch),ARI,0.8431473345643948,K-Means:K-Means (minibatch)
PANCAN,K-Means,K-Means (minibatch),MI,0.8881793258046261,K-Means:K-Means (minibatch)
PANCAN,K-Means,K-Means (minibatch),Fowlkes Mallows,0.8803476564732309,K-Means:K-Means (minibatch)
PANCAN,K-Means,K-Means (minibatch),V Measure,0.889299181246368,K-Means:K-Means (minibatch)
PANCAN,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
PANCAN,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
PANCAN,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
PANCAN,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
PANCAN,Birch,K-Means (minibatch),ARI,0.8029334929675381,Birch:K-Means (minibatch)
PANCAN,Birch,K-Means (minibatch),MI,0.8455689871548927,Birch:K-Means (minibatch)
PANCAN,Birch,K-Means (minibatch),Fowlkes Mallows,0.8493238973393806,Birch:K-Means (minibatch)
PANCAN,Birch,K-Means (minibatch),V Measure,0.8471119220139143,Birch:K-Means (minibatch)
PANCAN,Gaussian MM,K-Means++,ARI,0.8885728032991765,Gaussian MM:K-Means++
PANCAN,Gaussian MM,K-Means++,MI,0.9237163411840402,Gaussian MM:K-Means++
PANCAN,Gaussian MM,K-Means++,Fowlkes Mallows,0.9168064646724775,Gaussian MM:K-Means++
PANCAN,Gaussian MM,K-Means++,V Measure,0.9244968751041354,Gaussian MM:K-Means++
PANCAN,K-Means,K-Means++,ARI,0.9955058044942282,K-Means:K-Means++
PANCAN,K-Means,K-Means++,MI,0.994721217106768,K-Means:K-Means++
PANCAN,K-Means,K-Means++,Fowlkes Mallows,0.9965279489860802,K-Means:K-Means++
PANCAN,K-Means,K-Means++,V Measure,0.9947738853761322,K-Means:K-Means++
PANCAN,K-Means (minibatch),K-Means++,ARI,0.8432847171652146,K-Means (minibatch):K-Means++
PANCAN,K-Means (minibatch),K-Means++,MI,0.8883473583383912,K-Means (minibatch):K-Means++
PANCAN,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.8804556562601253,K-Means (minibatch):K-Means++
PANCAN,K-Means (minibatch),K-Means++,V Measure,0.8894656161712203,K-Means (minibatch):K-Means++
PANCAN,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
PANCAN,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
PANCAN,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
PANCAN,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
PANCAN,Birch,K-Means++,ARI,0.9083055782483594,Birch:K-Means++
PANCAN,Birch,K-Means++,MI,0.910385885199545,Birch:K-Means++
PANCAN,Birch,K-Means++,Fowlkes Mallows,0.9290852745266062,Birch:K-Means++
PANCAN,Birch,K-Means++,V Measure,0.9112759351797161,Birch:K-Means++
PANCAN,Birch,Gaussian MM,ARI,0.8315724872706433,Birch:Gaussian MM
PANCAN,Birch,Gaussian MM,MI,0.8673199707029514,Birch:Gaussian MM
PANCAN,Birch,Gaussian MM,Fowlkes Mallows,0.8728244873728577,Birch:Gaussian MM
PANCAN,Birch,Gaussian MM,V Measure,0.868661856831962,Birch:Gaussian MM
PANCAN,Birch,K-Means,ARI,0.9079587160921362,Birch:K-Means
PANCAN,Birch,K-Means,MI,0.9102666982253192,Birch:K-Means
PANCAN,Birch,K-Means,Fowlkes Mallows,0.9288138641605035,Birch:K-Means
PANCAN,Birch,K-Means,V Measure,0.9111578805670308,Birch:K-Means
PANCAN,Birch,Birch,ARI,1.0,Birch:Birch
PANCAN,Birch,Birch,MI,1.0,Birch:Birch
PANCAN,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
PANCAN,Birch,Birch,V Measure,1.0,Birch:Birch
PANCAN,Gaussian MM,Spectral (NN),ARI,0.7516854505365272,Gaussian MM:Spectral (NN)
PANCAN,Gaussian MM,Spectral (NN),MI,0.8444011372723006,Gaussian MM:Spectral (NN)
PANCAN,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.8136323613053459,Gaussian MM:Spectral (NN)
PANCAN,Gaussian MM,Spectral (NN),V Measure,0.845992370143652,Gaussian MM:Spectral (NN)
PANCAN,HC (average),Spectral (NN),ARI,-0.0024952566488569508,HC (average):Spectral (NN)
PANCAN,HC (average),Spectral (NN),MI,0.0019665837855054043,HC (average):Spectral (NN)
PANCAN,HC (average),Spectral (NN),Fowlkes Mallows,0.48886527179272316,HC (average):Spectral (NN)
PANCAN,HC (average),Spectral (NN),V Measure,0.018166334428133396,HC (average):Spectral (NN)
PANCAN,HC (complete),Spectral (NN),ARI,0.22045885999078751,HC (complete):Spectral (NN)
PANCAN,HC (complete),Spectral (NN),MI,0.38249667520614544,HC (complete):Spectral (NN)
PANCAN,HC (complete),Spectral (NN),Fowlkes Mallows,0.5135009625141215,HC (complete):Spectral (NN)
PANCAN,HC (complete),Spectral (NN),V Measure,0.39023223281061165,HC (complete):Spectral (NN)
PANCAN,HC (single),Spectral (NN),ARI,-0.0009472414518684543,HC (single):Spectral (NN)
PANCAN,HC (single),Spectral (NN),MI,-0.0011368177213709175,HC (single):Spectral (NN)
PANCAN,HC (single),Spectral (NN),Fowlkes Mallows,0.49226875497847716,HC (single):Spectral (NN)
PANCAN,HC (single),Spectral (NN),V Measure,0.013425413659825396,HC (single):Spectral (NN)
PANCAN,HC (ward),Spectral (NN),ARI,0.8118812460389845,HC (ward):Spectral (NN)
PANCAN,HC (ward),Spectral (NN),MI,0.871633138070479,HC (ward):Spectral (NN)
PANCAN,HC (ward),Spectral (NN),Fowlkes Mallows,0.8570615171880926,HC (ward):Spectral (NN)
PANCAN,HC (ward),Spectral (NN),V Measure,0.8729235622217033,HC (ward):Spectral (NN)
PANCAN,K-Means,Spectral (NN),ARI,0.7921427400532154,K-Means:Spectral (NN)
PANCAN,K-Means,Spectral (NN),MI,0.8694140433245863,K-Means:Spectral (NN)
PANCAN,K-Means,Spectral (NN),Fowlkes Mallows,0.8420317842444771,K-Means:Spectral (NN)
PANCAN,K-Means,Spectral (NN),V Measure,0.8707296616502792,K-Means:Spectral (NN)
PANCAN,K-Means (minibatch),Spectral (NN),ARI,0.7728054241230656,K-Means (minibatch):Spectral (NN)
PANCAN,K-Means (minibatch),Spectral (NN),MI,0.8506837505403074,K-Means (minibatch):Spectral (NN)
PANCAN,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.8286425944817885,K-Means (minibatch):Spectral (NN)
PANCAN,K-Means (minibatch),Spectral (NN),V Measure,0.8521966595661178,K-Means (minibatch):Spectral (NN)
PANCAN,K-Means++,Spectral (NN),ARI,0.7926354042417333,K-Means++:Spectral (NN)
PANCAN,K-Means++,Spectral (NN),MI,0.8693847294821379,K-Means++:Spectral (NN)
PANCAN,K-Means++,Spectral (NN),Fowlkes Mallows,0.8424081142721411,K-Means++:Spectral (NN)
PANCAN,K-Means++,Spectral (NN),V Measure,0.8707007100392404,K-Means++:Spectral (NN)
PANCAN,Birch,Spectral (NN),ARI,0.8118812460389845,Birch:Spectral (NN)
PANCAN,Birch,Spectral (NN),MI,0.871633138070479,Birch:Spectral (NN)
PANCAN,Birch,Spectral (NN),Fowlkes Mallows,0.8570615171880926,Birch:Spectral (NN)
PANCAN,Birch,Spectral (NN),V Measure,0.8729235622217033,Birch:Spectral (NN)
PANCAN,Spectral (NN),Spectral (NN),ARI,1.0,Spectral (NN):Spectral (NN)
PANCAN,Spectral (NN),Spectral (NN),MI,1.0,Spectral (NN):Spectral (NN)
PANCAN,Spectral (NN),Spectral (NN),Fowlkes Mallows,1.0,Spectral (NN):Spectral (NN)
PANCAN,Spectral (NN),Spectral (NN),V Measure,1.0,Spectral (NN):Spectral (NN)
PANCAN,Spectral (NN),Spectral (RBF),ARI,-0.0005960232593565585,Spectral (NN):Spectral (RBF)
PANCAN,Spectral (NN),Spectral (RBF),MI,-0.0003495583147372093,Spectral (NN):Spectral (RBF)
PANCAN,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.3944369310991306,Spectral (NN):Spectral (RBF)
PANCAN,Spectral (NN),Spectral (RBF),V Measure,0.013894685347304907,Spectral (NN):Spectral (RBF)
PANCAN,Gaussian MM,Spectral (RBF),ARI,-0.00014395443819399743,Gaussian MM:Spectral (RBF)
PANCAN,Gaussian MM,Spectral (RBF),MI,-0.000502211294315273,Gaussian MM:Spectral (RBF)
PANCAN,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.38650144797935737,Gaussian MM:Spectral (RBF)
PANCAN,Gaussian MM,Spectral (RBF),V Measure,0.013647473238948217,Gaussian MM:Spectral (RBF)
PANCAN,HC (average),Spectral (RBF),ARI,0.002126682266954287,HC (average):Spectral (RBF)
PANCAN,HC (average),Spectral (RBF),MI,0.0006867242083410435,HC (average):Spectral (RBF)
PANCAN,HC (average),Spectral (RBF),Fowlkes Mallows,0.785811572567806,HC (average):Spectral (RBF)
PANCAN,HC (average),Spectral (RBF),V Measure,0.01667117799628498,HC (average):Spectral (RBF)
PANCAN,HC (complete),Spectral (RBF),ARI,0.0007961421562412012,HC (complete):Spectral (RBF)
PANCAN,HC (complete),Spectral (RBF),MI,0.0003833655977342153,HC (complete):Spectral (RBF)
PANCAN,HC (complete),Spectral (RBF),Fowlkes Mallows,0.5681381347194578,HC (complete):Spectral (RBF)
PANCAN,HC (complete),Spectral (RBF),V Measure,0.01611461043106276,HC (complete):Spectral (RBF)
PANCAN,HC (single),Spectral (RBF),ARI,0.0008785927106275424,HC (single):Spectral (RBF)
PANCAN,HC (single),Spectral (RBF),MI,0.00025361672014540204,HC (single):Spectral (RBF)
PANCAN,HC (single),Spectral (RBF),Fowlkes Mallows,0.7889943707400501,HC (single):Spectral (RBF)
PANCAN,HC (single),Spectral (RBF),V Measure,0.014305978067265513,HC (single):Spectral (RBF)
PANCAN,HC (ward),Spectral (RBF),ARI,-0.0005028610573660717,HC (ward):Spectral (RBF)
PANCAN,HC (ward),Spectral (RBF),MI,-0.00028584443556980353,HC (ward):Spectral (RBF)
PANCAN,HC (ward),Spectral (RBF),Fowlkes Mallows,0.37725378083729666,HC (ward):Spectral (RBF)
PANCAN,HC (ward),Spectral (RBF),V Measure,0.013696685049072376,HC (ward):Spectral (RBF)
PANCAN,K-Means,Spectral (RBF),ARI,-0.0005141036945905793,K-Means:Spectral (RBF)
PANCAN,K-Means,Spectral (RBF),MI,-0.00019060002744037747,K-Means:Spectral (RBF)
PANCAN,K-Means,Spectral (RBF),Fowlkes Mallows,0.3775472777395387,K-Means:Spectral (RBF)
PANCAN,K-Means,Spectral (RBF),V Measure,0.013813367884943544,K-Means:Spectral (RBF)
PANCAN,K-Means (minibatch),Spectral (RBF),ARI,-0.00014137750462627093,K-Means (minibatch):Spectral (RBF)
PANCAN,K-Means (minibatch),Spectral (RBF),MI,0.00012659609888688374,K-Means (minibatch):Spectral (RBF)
PANCAN,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.38307653930880486,K-Means (minibatch):Spectral (RBF)
PANCAN,K-Means (minibatch),Spectral (RBF),V Measure,0.014172502185404024,K-Means (minibatch):Spectral (RBF)
PANCAN,K-Means++,Spectral (RBF),ARI,-0.000493711795095366,K-Means++:Spectral (RBF)
PANCAN,K-Means++,Spectral (RBF),MI,-0.00017135653526391653,K-Means++:Spectral (RBF)
PANCAN,K-Means++,Spectral (RBF),Fowlkes Mallows,0.37761506056423627,K-Means++:Spectral (RBF)
PANCAN,K-Means++,Spectral (RBF),V Measure,0.01383310438476231,K-Means++:Spectral (RBF)
PANCAN,Birch,Spectral (RBF),ARI,-0.0005028610573660717,Birch:Spectral (RBF)
PANCAN,Birch,Spectral (RBF),MI,-0.00028584443556980353,Birch:Spectral (RBF)
PANCAN,Birch,Spectral (RBF),Fowlkes Mallows,0.37725378083729666,Birch:Spectral (RBF)
PANCAN,Birch,Spectral (RBF),V Measure,0.013696685049072376,Birch:Spectral (RBF)
PANCAN,Spectral (RBF),Spectral (RBF),ARI,1.0,Spectral (RBF):Spectral (RBF)
PANCAN,Spectral (RBF),Spectral (RBF),MI,1.0,Spectral (RBF):Spectral (RBF)
PANCAN,Spectral (RBF),Spectral (RBF),Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
PANCAN,Spectral (RBF),Spectral (RBF),V Measure,1.0,Spectral (RBF):Spectral (RBF)
Religion,Gaussian MM,Gaussian MM,ARI,1.0,Gaussian MM:Gaussian MM
Religion,Gaussian MM,Gaussian MM,MI,1.0,Gaussian MM:Gaussian MM
Religion,Gaussian MM,Gaussian MM,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Religion,Gaussian MM,Gaussian MM,V Measure,1.0,Gaussian MM:Gaussian MM
Religion,Gaussian MM,K-Means,ARI,0.8071533263659885,Gaussian MM:K-Means
Religion,Gaussian MM,K-Means,MI,0.6818626933887184,Gaussian MM:K-Means
Religion,Gaussian MM,K-Means,Fowlkes Mallows,0.9326440807576292,Gaussian MM:K-Means
Religion,Gaussian MM,K-Means,V Measure,0.6945740711214856,Gaussian MM:K-Means
Religion,Gaussian MM,HC (average),ARI,0.11697930163344875,Gaussian MM:HC (average)
Religion,Gaussian MM,HC (average),MI,0.1081583806399712,Gaussian MM:HC (average)
Religion,Gaussian MM,HC (average),Fowlkes Mallows,0.8333463406123713,Gaussian MM:HC (average)
Religion,Gaussian MM,HC (average),V Measure,0.13450706198192097,Gaussian MM:HC (average)
Religion,HC (average),HC (average),ARI,1.0,HC (average):HC (average)
Religion,HC (average),HC (average),MI,1.0,HC (average):HC (average)
Religion,HC (average),HC (average),Fowlkes Mallows,1.0,HC (average):HC (average)
Religion,HC (average),HC (average),V Measure,1.0,HC (average):HC (average)
Religion,HC (average),HC (single),ARI,0.1604051462063435,HC (average):HC (single)
Religion,HC (average),HC (single),MI,0.16134557845613456,HC (average):HC (single)
Religion,HC (average),HC (single),Fowlkes Mallows,0.97174639664295,HC (average):HC (single)
Religion,HC (average),HC (single),V Measure,0.17757156724974638,HC (average):HC (single)
Religion,HC (average),K-Means,ARI,0.10195815288840901,HC (average):K-Means
Religion,HC (average),K-Means,MI,0.093115533116228,HC (average):K-Means
Religion,HC (average),K-Means,Fowlkes Mallows,0.8038300864391654,HC (average):K-Means
