data,method1,method2,criteria,K,value
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,6,0.3775252525252526
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,7,0.3784271284271285
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,8,0.37752525252525276
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,9,0.3757326349918944
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,10,0.3736139169472506
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,11,0.3713711958891022
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,12,0.3696744379825188
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,13,0.36849273923865994
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,14,0.3674758903113882
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,15,0.3666812013276659
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,16,0.3659779570527675
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,17,0.3654557487510723
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,18,0.3647311526582175
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,19,0.36397401624841014
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,20,0.36317430533497924
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,21,0.3623030215036633
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,22,0.3618001418635647
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,23,0.36145989777765175
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,24,0.3612700002411813
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,25,0.3610414224537561
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,26,0.36097686233487547
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,27,0.36101993845934216
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,28,0.36111338221566414
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,29,0.3612484244292248
Blog,deepLIFT (MLP),Shapley Value (RF),RBO,30,0.36144025584836276
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,1,0.0
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,2,0.003367003367003367
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,3,0.00808080808080808
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,4,0.018759018759018753
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,5,0.042368125701459036
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,6,0.061646770737679824
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,7,0.0859763132490405
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,8,0.10637510637510632
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,9,0.1201124039359333
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,10,0.12424642017005263
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,11,0.1327494687401806
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,12,0.14046016546536624
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,13,0.1412826932985035
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,14,0.14664192002795415
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,15,0.15289920487776082
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,16,0.1530256211605859
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,17,0.15469675529871485
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,18,0.15681504668718635
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,19,0.16222203753108072
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,20,0.1696761968620672
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,21,0.17519985015059594
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,22,0.17628601553945747
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,23,0.18296535924819815
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,24,0.1881506582177196
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,25,0.1927645256623302
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,26,0.19735003618169983
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,27,0.20300685332925916
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,28,0.20743672082424447
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,29,0.21536752521878824
Blog,deepLIFT (MLP),Shapley Value (Ridge),Jaccard,30,0.22142038119728136
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,1,0.0
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,2,0.0025252525252525255
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,3,0.006172839506172837
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,4,0.012836700336700336
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,5,0.025218855218855224
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,6,0.03869248035914704
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,7,0.05439771868343294
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,8,0.07064093314093318
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,9,0.08561274116829667
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,10,0.09836459836459836
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,11,0.11004177946326703
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,12,0.12086321366624402
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,13,0.13021406203224387
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,14,0.13884750410724434
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,15,0.14700963458539212
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,16,0.15419621676723952
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,17,0.16067930953508178
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,18,0.16662361276517548
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,19,0.1723758997454688
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,20,0.17810053910162973
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,21,0.18363728935261378
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,22,0.18873032683049193
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,23,0.1937953636983571
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,24,0.19873262197299058
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,25,0.2035348322455862
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,26,0.2081983511894608
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,27,0.21281912417681817
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,28,0.2173293461385511
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,29,0.22191800859229435
Blog,deepLIFT (MLP),Shapley Value (Ridge),RBO,30,0.22647360359207983
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,1,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,2,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,3,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,4,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,5,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,6,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,7,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,8,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,9,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,10,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,11,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,12,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,13,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,14,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,15,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,16,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,17,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,18,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,19,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,20,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,21,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,22,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,23,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,24,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,25,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,26,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,27,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,28,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,29,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),Jaccard,30,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,1,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,2,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,3,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,4,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,5,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,6,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,7,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,8,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,9,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,10,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,11,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,12,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,13,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,14,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,15,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,16,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,17,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,18,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,19,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,20,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,21,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,22,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,23,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,24,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,25,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,26,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,27,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,28,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,29,1.0
Blog,deepLIFT (MLP),deepLIFT (MLP),RBO,30,1.0
Blog,deepLIFT (MLP),permutation (RF),Jaccard,1,0.010101010101010102
Blog,deepLIFT (MLP),permutation (RF),Jaccard,2,0.5016835016835022
Blog,deepLIFT (MLP),permutation (RF),Jaccard,3,0.3848484848484849
Blog,deepLIFT (MLP),permutation (RF),Jaccard,4,0.44030784030784087
Blog,deepLIFT (MLP),permutation (RF),Jaccard,5,0.3822350489017155
Blog,deepLIFT (MLP),permutation (RF),Jaccard,6,0.3367965367965365
Blog,deepLIFT (MLP),permutation (RF),Jaccard,7,0.3148658300173452
Blog,deepLIFT (MLP),permutation (RF),Jaccard,8,0.2966158420703871
Blog,deepLIFT (MLP),permutation (RF),Jaccard,9,0.2754911754911752
Blog,deepLIFT (MLP),permutation (RF),Jaccard,10,0.25990059323392634
Blog,deepLIFT (MLP),permutation (RF),Jaccard,11,0.24547739173642139
Blog,deepLIFT (MLP),permutation (RF),Jaccard,12,0.23454880381421325
Blog,deepLIFT (MLP),permutation (RF),Jaccard,13,0.22626584327229218
Blog,deepLIFT (MLP),permutation (RF),Jaccard,14,0.21961864515224186
Blog,deepLIFT (MLP),permutation (RF),Jaccard,15,0.2113821595376271
Blog,deepLIFT (MLP),permutation (RF),Jaccard,16,0.213847796689709
Blog,deepLIFT (MLP),permutation (RF),Jaccard,17,0.2204579106470097
Blog,deepLIFT (MLP),permutation (RF),Jaccard,18,0.22203775277392435
Blog,deepLIFT (MLP),permutation (RF),Jaccard,19,0.22517419973052508
Blog,deepLIFT (MLP),permutation (RF),Jaccard,20,0.232952182423173
Blog,deepLIFT (MLP),permutation (RF),Jaccard,21,0.23920264935252253
Blog,deepLIFT (MLP),permutation (RF),Jaccard,22,0.24990749820471156
Blog,deepLIFT (MLP),permutation (RF),Jaccard,23,0.2580869608217389
Blog,deepLIFT (MLP),permutation (RF),Jaccard,24,0.26236003257826107
Blog,deepLIFT (MLP),permutation (RF),Jaccard,25,0.26626592404622257
Blog,deepLIFT (MLP),permutation (RF),Jaccard,26,0.27087624537292115
Blog,deepLIFT (MLP),permutation (RF),Jaccard,27,0.2755742344519332
Blog,deepLIFT (MLP),permutation (RF),Jaccard,28,0.27970008619314796
Blog,deepLIFT (MLP),permutation (RF),Jaccard,29,0.2814812991197995
Blog,deepLIFT (MLP),permutation (RF),Jaccard,30,0.28249613479253344
Blog,deepLIFT (MLP),permutation (RF),RBO,1,0.010101010101010102
Blog,deepLIFT (MLP),permutation (RF),RBO,2,0.3181818181818182
Blog,deepLIFT (MLP),permutation (RF),RBO,3,0.3894500561167232
Blog,deepLIFT (MLP),permutation (RF),RBO,4,0.4404461279461279
Blog,deepLIFT (MLP),permutation (RF),RBO,5,0.46023569023569
Blog,deepLIFT (MLP),permutation (RF),RBO,6,0.4654601571268238
Blog,deepLIFT (MLP),permutation (RF),RBO,7,0.46575620147048713
Blog,deepLIFT (MLP),permutation (RF),RBO,8,0.4635657166907167
Blog,deepLIFT (MLP),permutation (RF),RBO,9,0.45932116580264726
Blog,deepLIFT (MLP),permutation (RF),RBO,10,0.45419713003046336
Blog,deepLIFT (MLP),permutation (RF),RBO,11,0.4483852363328946
Blog,deepLIFT (MLP),permutation (RF),RBO,12,0.4423750188270388
Blog,deepLIFT (MLP),permutation (RF),RBO,13,0.4364975070686027
Blog,deepLIFT (MLP),permutation (RF),RBO,14,0.43082931778819233
Blog,deepLIFT (MLP),permutation (RF),RBO,15,0.4251825596775091
Blog,deepLIFT (MLP),permutation (RF),RBO,16,0.42042840979867485
Blog,deepLIFT (MLP),permutation (RF),RBO,17,0.4167731368724866
Blog,deepLIFT (MLP),permutation (RF),RBO,18,0.41366521412941487
Blog,deepLIFT (MLP),permutation (RF),RBO,19,0.4111160586472407
Blog,deepLIFT (MLP),permutation (RF),RBO,20,0.40934813450275725
Blog,deepLIFT (MLP),permutation (RF),RBO,21,0.40815628925593
Blog,deepLIFT (MLP),permutation (RF),RBO,22,0.4076978954417675
Blog,deepLIFT (MLP),permutation (RF),RBO,23,0.40772981944702025
Blog,deepLIFT (MLP),permutation (RF),RBO,24,0.4079794327500835
Blog,deepLIFT (MLP),permutation (RF),RBO,25,0.40840368978351443
Blog,deepLIFT (MLP),permutation (RF),RBO,26,0.4090128718780878
Blog,deepLIFT (MLP),permutation (RF),RBO,27,0.4097986250680102
Blog,deepLIFT (MLP),permutation (RF),RBO,28,0.4107009932821859
Blog,deepLIFT (MLP),permutation (RF),RBO,29,0.4116243462925133
Blog,deepLIFT (MLP),permutation (RF),RBO,30,0.41252755270678093
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,1,0.0
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,2,0.003367003367003367
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,3,0.00808080808080808
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,4,0.02164502164502164
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,5,0.042368125701459036
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,6,0.06397306397306397
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,7,0.08505803960349415
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,8,0.12394272394272385
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,9,0.13825814708167636
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,10,0.13943355119825687
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,11,0.14120282881892762
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,12,0.138447448120841
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,13,0.13672239047733106
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,14,0.13753601917853106
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,15,0.13801290238071828
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,16,0.14400865315214592
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,17,0.14645908131107746
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,18,0.15246128705483436
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,19,0.16010753324306318
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,20,0.16836624858242194
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,21,0.18171665521792163
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,22,0.18912420274649358
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,23,0.19931491298251092
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,24,0.21007558389250625
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,25,0.22083263510225679
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,26,0.22864681868795783
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,27,0.2368881974871001
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,28,0.2402621062773697
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,29,0.24565971218029206
Blog,deepLIFT (MLP),permutation (Ridge),Jaccard,30,0.2505569661201098
Blog,deepLIFT (MLP),permutation (Ridge),RBO,1,0.0
Blog,deepLIFT (MLP),permutation (Ridge),RBO,2,0.0025252525252525255
Blog,deepLIFT (MLP),permutation (Ridge),RBO,3,0.006172839506172837
Blog,deepLIFT (MLP),permutation (Ridge),RBO,4,0.0140993265993266
Blog,deepLIFT (MLP),permutation (Ridge),RBO,5,0.026228956228956234
Blog,deepLIFT (MLP),permutation (Ridge),RBO,6,0.040375982042648716
Blog,deepLIFT (MLP),permutation (Ridge),RBO,7,0.055840720126434394
Blog,deepLIFT (MLP),permutation (Ridge),RBO,8,0.07537578162578165
Blog,deepLIFT (MLP),permutation (Ridge),RBO,9,0.09306379491564673
Blog,deepLIFT (MLP),permutation (Ridge),RBO,10,0.10749478916145587
Blog,deepLIFT (MLP),permutation (Ridge),RBO,11,0.11967762367211399
Blog,deepLIFT (MLP),permutation (Ridge),RBO,12,0.12962592495420783
Blog,deepLIFT (MLP),permutation (Ridge),RBO,13,0.13788433357197924
Blog,deepLIFT (MLP),permutation (Ridge),RBO,14,0.14509379108946208
Blog,deepLIFT (MLP),permutation (Ridge),RBO,15,0.1514478077104339
Blog,deepLIFT (MLP),permutation (Ridge),RBO,16,0.15756786265782483
Blog,deepLIFT (MLP),permutation (Ridge),RBO,17,0.16318854306560088
Blog,deepLIFT (MLP),permutation (Ridge),RBO,18,0.168681684861869
Blog,deepLIFT (MLP),permutation (Ridge),RBO,19,0.17415776843373232
Blog,deepLIFT (MLP),permutation (Ridge),RBO,20,0.17969230425447003
Blog,deepLIFT (MLP),permutation (Ridge),RBO,21,0.18563425664584304
Blog,deepLIFT (MLP),permutation (Ridge),RBO,22,0.19151305681750508
Blog,deepLIFT (MLP),permutation (Ridge),RBO,23,0.1975073049629775
Blog,deepLIFT (MLP),permutation (Ridge),RBO,24,0.20360513470848757
Blog,deepLIFT (MLP),permutation (Ridge),RBO,25,0.20979628285550164
Blog,deepLIFT (MLP),permutation (Ridge),RBO,26,0.21592240155626582
Blog,deepLIFT (MLP),permutation (Ridge),RBO,27,0.22200295220181734
Blog,deepLIFT (MLP),permutation (Ridge),RBO,28,0.22780855692889132
Blog,deepLIFT (MLP),permutation (Ridge),RBO,29,0.23346514219963843
Blog,deepLIFT (MLP),permutation (Ridge),RBO,30,0.23894896405897711
Blog,permutation (RF),Shapley Value (RF),Jaccard,1,0.81
Blog,permutation (RF),Shapley Value (RF),Jaccard,2,0.6133333333333337
Blog,permutation (RF),Shapley Value (RF),Jaccard,3,0.8340000000000001
Blog,permutation (RF),Shapley Value (RF),Jaccard,4,0.6274285714285722
Blog,permutation (RF),Shapley Value (RF),Jaccard,5,0.5285714285714287
Blog,permutation (RF),Shapley Value (RF),Jaccard,6,0.5072380952380955
Blog,permutation (RF),Shapley Value (RF),Jaccard,7,0.4625757575757577
Blog,permutation (RF),Shapley Value (RF),Jaccard,8,0.4697311577311577
Blog,permutation (RF),Shapley Value (RF),Jaccard,9,0.45617482517482516
Blog,permutation (RF),Shapley Value (RF),Jaccard,10,0.43893273393273446
Blog,permutation (RF),Shapley Value (RF),Jaccard,11,0.42529163973281625
Blog,permutation (RF),Shapley Value (RF),Jaccard,12,0.42794206103494065
Blog,permutation (RF),Shapley Value (RF),Jaccard,13,0.418907249183565
Blog,permutation (RF),Shapley Value (RF),Jaccard,14,0.4139737358780971
Blog,permutation (RF),Shapley Value (RF),Jaccard,15,0.4154263340867865
Blog,permutation (RF),Shapley Value (RF),Jaccard,16,0.41963410834440595
Blog,permutation (RF),Shapley Value (RF),Jaccard,17,0.4231587489804881
Blog,permutation (RF),Shapley Value (RF),Jaccard,18,0.41963937621598807
Blog,permutation (RF),Shapley Value (RF),Jaccard,19,0.41903225602926336
Blog,permutation (RF),Shapley Value (RF),Jaccard,20,0.4154717237055144
Blog,permutation (RF),Shapley Value (RF),Jaccard,21,0.41678135008371714
Blog,permutation (RF),Shapley Value (RF),Jaccard,22,0.42193532284883967
Blog,permutation (RF),Shapley Value (RF),Jaccard,23,0.42604994867762314
Blog,permutation (RF),Shapley Value (RF),Jaccard,24,0.4320918386753473
Blog,permutation (RF),Shapley Value (RF),Jaccard,25,0.4372714407141202
Blog,permutation (RF),Shapley Value (RF),Jaccard,26,0.43845758048305655
Blog,permutation (RF),Shapley Value (RF),Jaccard,27,0.4433850709548869
Blog,permutation (RF),Shapley Value (RF),Jaccard,28,0.4473548310758036
Blog,permutation (RF),Shapley Value (RF),Jaccard,29,0.44971894448514715
Blog,permutation (RF),Shapley Value (RF),Jaccard,30,0.45404198250962763
Blog,permutation (RF),Shapley Value (RF),RBO,1,0.81
Blog,permutation (RF),Shapley Value (RF),RBO,2,0.76
Blog,permutation (RF),Shapley Value (RF),RBO,3,0.8022222222222222
Blog,permutation (RF),Shapley Value (RF),RBO,4,0.7891666666666666
Blog,permutation (RF),Shapley Value (RF),RBO,5,0.7661333333333333
Blog,permutation (RF),Shapley Value (RF),RBO,6,0.7481666666666668
Blog,permutation (RF),Shapley Value (RF),RBO,7,0.7302653061224487
Blog,permutation (RF),Shapley Value (RF),RBO,8,0.7178883928571426
Blog,permutation (RF),Shapley Value (RF),RBO,9,0.7067649911816584
Blog,permutation (RF),Shapley Value (RF),RBO,10,0.6961884920634919
Blog,permutation (RF),Shapley Value (RF),RBO,11,0.6863697035287941
Blog,permutation (RF),Shapley Value (RF),RBO,12,0.6784777837902838
Blog,permutation (RF),Shapley Value (RF),RBO,13,0.6711392560431024
Blog,permutation (RF),Shapley Value (RF),RBO,14,0.664476247958391
Blog,permutation (RF),Shapley Value (RF),RBO,15,0.6588444980944981
Blog,permutation (RF),Shapley Value (RF),RBO,16,0.654151091963592
Blog,permutation (RF),Shapley Value (RF),RBO,17,0.6502044879380517
Blog,permutation (RF),Shapley Value (RF),RBO,18,0.6465202879908761
Blog,permutation (RF),Shapley Value (RF),RBO,19,0.6432131260190574
Blog,permutation (RF),Shapley Value (RF),RBO,20,0.6401024697181047
Blog,permutation (RF),Shapley Value (RF),RBO,21,0.6373538260353826
Blog,permutation (RF),Shapley Value (RF),RBO,22,0.6350980736122871
Blog,permutation (RF),Shapley Value (RF),RBO,23,0.6332318057614694
Blog,permutation (RF),Shapley Value (RF),RBO,24,0.6317603416325189
Blog,permutation (RF),Shapley Value (RF),RBO,25,0.6306179279672183
Blog,permutation (RF),Shapley Value (RF),RBO,26,0.6295882443471775
Blog,permutation (RF),Shapley Value (RF),RBO,27,0.6288216015524263
Blog,permutation (RF),Shapley Value (RF),RBO,28,0.6282386872112679
Blog,permutation (RF),Shapley Value (RF),RBO,29,0.6277643448460757
Blog,permutation (RF),Shapley Value (RF),RBO,30,0.6274388666845396
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,1,0.0
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,2,0.0
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,3,0.0
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,4,0.0014285714285714286
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,5,0.003333333333333333
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,6,0.004545454545454546
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,7,0.007692307692307692
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,8,0.014857142857142855
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,9,0.029132352941176463
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,10,0.050987272101823196
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,11,0.06179866332497907
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,12,0.07766602276442101
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,13,0.08701089779785426
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,14,0.10385850252806769
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,15,0.12183366192361687
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,16,0.13842968232690145
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,17,0.16470702744089846
Blog,permutation (RF),Shapley Value (Ridge),Jaccard,18,0.18617122801188432
